peak	gene	CV_amplitude	CV_phase	GF_LAG	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH
chr1_87097498_87103049	Alpi	31.99292715	12.96688831	0.608675249	291.8186885	0.040160788	0.002999802	0.269017677
chr1_87212857_87215682	Eif4e2	124.556433	10.85471532	0.473025488	509.0436396	0.078032819	0.003034602	0.272138497
chr1_87326306_87330612	Gigyf2	119.834904	11.34894318	1.366017595	521.2352641	0.114440572	0.003065676	0.274925146
chr1_87393029_87396245	Kcnj13	3.236393317	14.30122035	0.384139322	91.35973255	0.103793017	0.003048531	0.273387593
chr1_87571616_87576071	Neu2	52.40818594	11.7340362	2.782484787	402.4704112	0.383982751	0.004748225	0.425813541
chr1_87755070_87758168	Atg16l1	80.78606068	10.2683843	1.60122504	446.723423	0.145117279	0.003108708	0.27878421
chr1_87852509_87855996	Dgkd	62.95551338	12.11500808	20.37351611	321.3850464	0.192788903	0.003456298	0.309955488
chr1_88007179_88009552	Usp40	67.35434637	11.00717418	0.76411158	348.8098314	0.004156664	0.002716355	0.243598609
chr1_88093271_88098943	Ugt1a7c	32.68258613	11.75152434	19.93932873	323.6835172	0.273042922	0.003925665	0.352047676
chr1_88185930_88189258	Ugt1a2	4.969482204	15.56282602	20.3960327	129.9646977	0.18783334	0.00342198	0.306877918
chr1_88211258_88217976	Ugt1a1	58.70712511	11.41857391	0.496593447	639.4048959	0.066106258	0.003031006	0.271815974
chr1_88220014_88222389	Heatr7b1	7.055331807	5.807945594	1.863126447	194.7365851	0.243914196	0.003754211	0.336671895
chr1_88275068_88278734	A730008H23Rik	252.3649091	10.87451177	0.518110837	1441.328685	0.061133836	0.003031006	0.271815974
chr1_88306039_88308430	Trpm8	18.20946274	4.921511529	13.47893122	76.95338698	0.770502905	0.008826701	0.791565095
chr1_88700701_88702780	Arl4c	11.89044185	10.37554591	20.2343314	83.45162237	0.223080936	0.003628741	0.325419955
chr1_89014941_89016670	1700067G17Rik	25.66564913	10.85486549	0.90051335	120.4203127	0.027640193	0.002999802	0.269017677
chr1_89069279_89073008	Sh3bp4	61.86241348	12.18125491	0.245429863	258.5931103	0.143392247	0.003108708	0.27878421
chr1_89453575_89457565	Agap1	72.30334873	11.59324164	0.236236374	342.7249831	0.149445833	0.003108708	0.27878421
chr1_90202754_90205037	Cxcr7	6.799401461	10.2493364	0.632314237	52.81405966	0.034676775	0.002999802	0.269017677
chr1_90602379_90605153	Cops8	55.08150741	10.86798436	1.814502126	306.2816733	0.23356085	0.003690068	0.330919668
chr1_90914419_90916703	Mlph	30.26415846	11.28234777	19.83870205	146.0929797	0.293272453	0.004063652	0.364422118
chr1_90966346_90970342	Rab17	45.31160133	11.37011482	1.224538014	293.7326522	0.092673613	0.003044557	0.273031225
chr1_91179213_91181499	Ramp1	29.45229471	11.90489303	0.479683828	82.91020122	0.070010513	0.003031006	0.271815974
chr1_91249453_91252503	Ube2f	99.34617189	11.45735238	1.011948786	480.5075638	0.053480786	0.003031006	0.271815974
chr1_91297391_91299893	Scly	36.02361708	10.6903839	0.84431875	206.0005122	0.023162476	0.002962406	0.265664064
chr1_91365761_91368083	Fam132b	63.84926486	12.01092283	0.351539945	188.8613349	0.110959439	0.003059467	0.274368371
chr1_91396834_91399590	Ilkap	43.26582699	10.69291641	0.397389838	243.0985531	0.100875566	0.003044557	0.273031225
chr1_91411333_91415050	Hes6	77.0882486	11.96653435	0.397840936	299.4245973	0.094985858	0.003044557	0.273031225
chr1_91453152_91461044	Per2	316.51684	13.45933908	12.87674225	917.4227015	0.686298033	0.007996741	0.717135569
chr1_91494367_91495999	Traf3ip1	9.267676808	11.43743235	0.503207814	87.38314577	0.06457825	0.003031006	0.271815974
chr1_91539633_91541760	Asb1	18.83982503	11.8118297	0.847358256	97.397266	0.023882356	0.002962406	0.265664064
chr1_92144170_92146598	Hdac4	4.629912262	16.74910586	0.286084061	74.83390891	0.134895263	0.003083617	0.276534089
chr1_92471999_92474938	Ndufa10	78.66216518	11.61417716	1.299006165	408.3597094	0.099708161	0.003044557	0.273031225
chr1_92639706_92642599	Myeov2	42.64796055	11.34806433	0.224911773	248.2064143	0.147669201	0.003108708	0.27878421
chr1_92906532_92908449	Dusp28	27.36956816	13.12615538	1.368447657	149.5525038	0.114973503	0.003065676	0.274925146
chr1_92909264_92914667	Rnpepl1	83.34143703	11.35202839	20.22418163	498.8945491	0.225265738	0.003637344	0.326191495
chr1_92933363_92938609	Capn10	32.17478884	10.72572352	0.652627935	296.448999	0.029961732	0.002999802	0.269017677
chr1_92948608_92953533	9430060I03Rik	60.59496212	11.00880505	20.33191687	339.5619585	0.201905204	0.003506781	0.314482757
chr1_93159299_93161690	2310007B03Rik	20.35967937	12.14621828	20.36930438	146.0717532	0.193714215	0.003461363	0.310409735
chr1_93235410_93236918	Sned1	10.21448047	14.17673184	0.267548266	65.89349805	0.134208818	0.003083617	0.276534089
chr1_93304503_93306768	Mterfd2	39.46163212	12.62299486	0.550110537	215.6386213	0.053730935	0.003031006	0.271815974
chr1_93342044_93344827	Ppp1r7	53.16011681	11.35734564	0.274345911	270.7695982	0.132756798	0.003083617	0.276534089
chr1_93373491_93375488	Ano7	5.848848357	10.10852685	0.43219003	61.08129663	0.087249739	0.003044557	0.273031225
chr1_93476364_93481081	2024-09-02 00:00:00	137.9941809	10.70228195	1.815707818	729.2382178	0.168970033	0.003162215	0.283582576
chr1_93510047_93514378	Farp2	75.38167441	10.94048111	0.28758834	333.1064319	0.129925762	0.003083617	0.276534089
chr1_93633249_93636972	Stk25	103.9064803	11.51846504	0.948748941	565.0033712	0.038835099	0.002999802	0.269017677
chr1_93684973_93687876	Bok	20.54921966	12.91438059	0.654814448	185.7482835	0.029454095	0.002999802	0.269017677
chr1_93752950_93756531	Atg4b	79.7846108	11.3623547	0.685089486	498.1415625	0.014572766	0.002849191	0.255511084
chr1_93800805_93805679	Dtymk	67.74413426	11.44521791	1.334518539	414.75634	0.107524061	0.003056511	0.274103265
chr1_93823581_93827119	D2hgdh	72.07113325	12.46662625	0.582695153	336.3727187	0.046183808	0.003010649	0.269990427
chr1_93857268_93864086	Gal3st2	56.34149441	10.53087148	0.890100961	556.1663077	0.025222127	0.002962406	0.265664064
chr1_93926358_93931700	Gm9994	12.08168837	10.25758319	1.083632152	245.2273423	0.070051144	0.003031006	0.271815974
chr1_93995900_93997440	Gm6086	8.741422356	10.57591379	0.276339229	56.55762191	0.132330856	0.003083617	0.276534089
chr1_95312735_95315105	Fam174a	39.609564	12.16177466	1.321244798	226.8253505	0.104604834	0.003048531	0.273387593
chr1_97656973_97663139	D1Ertd622e	105.7154772	11.53747547	0.470478325	586.7878496	0.078608331	0.003034602	0.272138497
chr1_97767035_97771783	Gin1	96.02742042	10.27913806	1.146525494	561.1637908	0.075071322	0.003034327	0.272113824
chr1_98093663_98097068	Pam	45.80979167	10.87112479	0.228034115	301.1155941	0.147018864	0.003108708	0.27878421
chr1_105354370_105357676	Rnf152	74.50690166	10.99842376	19.38510636	393.6938212	0.366850743	0.004618311	0.414163073
chr1_105660367_105666688	2310035C23Rik	99.38447068	10.96948638	1.184871978	645.8799785	0.083733149	0.003039127	0.272544248
chr1_105779641_105784122	Tnfrsf11a	81.34754148	11.24379473	19.54501254	422.9807795	0.337692297	0.00437725	0.392545072
chr1_105988798_105994817	Zcchc2	121.4658896	11.61183177	0.65128974	586.9972277	0.030272405	0.002999802	0.269017677
chr1_106170645_106175491	Phlpp1	109.7623211	11.06856689	19.95760343	463.7653402	0.269327415	0.00389946	0.349697584
chr1_106711901_106715337	Bcl2	41.11178041	11.14775605	0.321436361	269.3283288	0.122675721	0.003075299	0.27578815
chr1_106755910_106760923	Kdsr	51.11672064	11.93017029	1.167624192	366.9536267	0.079839334	0.003034602	0.272138497
chr1_106794330_106799686	Vps4b	181.7369933	10.81234843	1.862954088	875.5509421	0.243877644	0.003754211	0.336671895
chr1_118309289_118312100	Tsn	46.69866474	11.75931456	0.716971629	326.4698553	0.007016941	0.002809574	0.251958306
chr1_118321061_118323741	Mki67ip	45.26944482	11.05333748	1.690258047	280.0596945	0.206743425	0.003532672	0.316804652
chr1_118387517_118390958	Clasp1	65.4287825	11.14229483	19.96722925	485.7742072	0.267365332	0.00388659	0.348543434
chr1_118457409_118460401	2900060B14Rik	64.21407064	10.7920978	1.814120536	318.9482652	0.233479274	0.00368966	0.330883037
chr1_118627196_118630897	Tfcp2l1	23.26867815	10.79799265	0.771323334	205.2986176	0.005866036	0.002747102	0.246355878
chr1_119502454_119505827	Ralb	40.50681234	11.00665594	20.2566437	280.9339132	0.218266116	0.003602996	0.323111172
chr1_119521641_119527178	Tmem185b	70.70283662	11.34281147	20.28274671	405.5351704	0.212612769	0.003563753	0.319591922
chr1_119647312_119649774	Epb4.1l5	77.85521369	11.64235603	1.214658787	393.9497527	0.090448859	0.003044557	0.273031225
chr1_119835550_119838092	Ptpn4	30.40970544	11.20664113	0.615648123	183.1256571	0.038543497	0.002999802	0.269017677
chr1_119911914_119914343	Tmem177	19.83139252	9.534354747	0.142629796	141.0899472	0.171923702	0.003180009	0.285178315
chr1_120072236_120075558	Tmem37	17.69427082	12.61225487	0.633642505	167.1614468	0.034368534	0.002999802	0.269017677
chr1_120115845_120123036	3110009E18Rik	112.3035256	10.90810373	0.226364857	720.2594868	0.151459441	0.003113191	0.279186259
chr1_120264090_120266252	Steap3	13.28524226	10.76285821	19.26171117	150.1931698	0.376383624	0.004686346	0.420264377
chr1_121325926_121329599	Insig2	87.40844472	11.19791042	0.426886346	476.7751589	0.088445277	0.003044557	0.273031225
chr1_121430243_121433080	Ccdc93	43.01401783	11.82474997	20.07883834	251.2683423	0.256160407	0.00383195	0.343643459
chr1_121566500_121568452	Ddx18	22.79913795	11.11500818	0.958636785	156.2172314	0.041128321	0.002999802	0.269017677
chr1_125429117_125437006	Actr3	196.5699824	10.39489386	1.139166049	1049.741614	0.073406994	0.003031006	0.271815974
chr1_125559154_125562605	Slc35f5	106.8876324	11.10041435	0.624947677	516.8304035	0.036386096	0.002999802	0.269017677
chr1_125676420_125680170	Gpr39	25.00106243	11.60938547	0.708430403	278.9627721	0.009041315	0.002809574	0.251958306
chr1_126829785_126831305	Nckap5	7.909916866	9.353064716	0.641931442	54.10771683	0.032444774	0.002999802	0.269017677
chr1_127203834_127209014	Mgat5	131.859428	11.67778964	20.15863407	714.0339872	0.239291106	0.003723978	0.333960707
chr1_127772701_127777578	Ccnt2	94.89193614	10.43385388	1.576928162	664.1610399	0.140046291	0.003098497	0.277868449
chr1_127868240_127870103	Rab3gap1	26.75548031	10.55378984	2.294282824	157.0947748	0.319383459	0.004257841	0.381836693
chr1_128101617_128105446	R3hdm1	41.16437946	10.96658353	0.334051269	268.4726201	0.119968762	0.003065676	0.274925146
chr1_128243403_128246468	Ubxn4	106.9360196	10.63031904	0.945133518	439.4901835	0.037996446	0.002999802	0.269017677
chr1_128323544_128328666	Lct	16.02781361	10.16876958	0.18216154	300.6289508	0.164081095	0.003146549	0.282177714
chr1_128356708_128360773	Mcm6	36.65253704	10.94263467	19.42395427	195.5242962	0.359871363	0.004562543	0.409161888
chr1_128415230_128418043	Dars	115.8148181	11.45214374	1.91025033	499.7485385	0.253867399	0.003817196	0.342320328
chr1_130421215_130423577	Daf2	14.60525212	9.443081311	0.517431688	110.9931756	0.06129085	0.003031006	0.271815974
chr1_130460740_130463876	Cd55	57.34885208	11.16125346	1.474280786	417.5676929	0.128128121	0.003083617	0.276534089
chr1_130714290_130719209	Yod1	161.7532095	11.11678347	1.310949932	774.3214063	0.102338926	0.003044557	0.273031225
chr1_130731415_130736540	AA986860	110.9049367	10.98230361	2.505340483	764.1189512	0.346995466	0.004453274	0.399362804
chr1_130797511_130799556	Fcamr	16.55346687	10.23534117	20.22540282	86.96943417	0.225003051	0.003637015	0.326161962
chr1_130824849_130832849	Pigr	393.4036448	10.19733449	20.95174166	860.5713663	0.714690398	0.008276101	0.742188105
chr1_131095159_131098635	Mapkapk2	76.38616449	10.94901671	0.270004946	426.9046455	0.133684152	0.003083617	0.276534089
chr1_131136894_131139716	Dyrk3	33.63353331	10.93568566	0.332195013	161.4833401	0.115204239	0.003065676	0.274925146
chr1_131152263_131154941	Eif2d	33.54777372	10.57591097	20.01852791	194.1310646	0.25685143	0.003834345	0.343858192
chr1_131244443_131247197	Rassf5	15.97906249	11.24607526	0.82405894	123.1846967	0.018363264	0.002904246	0.260448394
chr1_131277453_131281449	Ikbke	49.93097008	10.82872072	20.2886959	388.6465281	0.211321256	0.00355657	0.31894778
chr1_131525302_131529258	Fam72a	49.49197213	10.96669989	0.481258826	250.6612179	0.069646992	0.003031006	0.271815974
chr1_131797045_131799412	Pm20d1	11.14659229	9.381542737	20.39491324	109.1028995	0.18808006	0.003422571	0.306930944
chr1_131827010_131829028	Slc41a1	28.39850027	11.9809416	0.749503877	159.8269311	0.000694165	0.00243587	0.21844506
chr1_131867052_131868456	Rab7l1	17.91839313	10.51980826	0.725298716	118.2511517	0.005043238	0.002716355	0.243598609
chr1_131909642_131912545	Nucks1	84.02217808	11.57615287	0.487832646	363.2903005	0.068129418	0.003031006	0.271815974
chr1_132006306_132012857	Elk4	229.3962493	10.79383156	2.136554505	1225.47069	0.288334785	0.004031436	0.361533022
chr1_132066461_132068644	Mfsd4	24.2164163	12.17960997	19.58833127	138.1336112	0.329601761	0.004331244	0.388419345
chr1_132136240_132140529	Cdk18	81.41918879	10.52422113	19.74099773	444.7970571	0.312527846	0.004208057	0.377372131
chr1_132297444_132299790	Klhdc8a	12.92052216	11.92997594	0.536342064	91.37354506	0.056917305	0.003031006	0.271815974
chr1_132315937_132321619	Nuak2	74.63011399	10.90432731	20.13409275	542.9129941	0.24450377	0.003758335	0.337041722
chr1_132416670_132419131	Dstyk	35.48097238	11.96892036	0.676416228	235.7409948	0.016627891	0.002874686	0.257797436
chr1_132476084_132479234	Rbbp5	60.85373016	10.49621716	2.218167303	470.2003782	0.304527786	0.004142174	0.371463844
chr1_133023532_133026665	Mdm4	67.03146886	10.80900378	0.650249469	431.065947	0.030513908	0.002999802	0.269017677
chr1_133044182_133052432	Pik3c2b	208.799961	10.90273315	19.72594725	966.4112231	0.315458846	0.004229005	0.379250675
chr1_133128878_133136796	Ppp1r15b	528.8234273	10.43089941	2.979644422	2364.127599	0.404743189	0.004931268	0.442228605
chr1_133244192_133247981	Plekha6	9.876138315	15.48410595	19.98294575	114.4188412	0.26415438	0.003868791	0.346947293
chr1_133308399_133313128	Golt1a	56.83044949	12.08804618	0.290961862	385.2199302	0.129204058	0.003083617	0.276534089
chr1_133346842_133349093	Ren2	14.03359269	14.46885242	19.86916678	107.976478	0.287189631	0.004020594	0.360560722
chr1_133362681_133365333	Etnk2	14.19542366	11.6617958	0.775812119	104.4767929	0.00692997	0.002809574	0.251958306
chr1_133416703_133424732	Sox13	169.9059641	10.81927184	19.58716896	929.9430441	0.329819879	0.004331244	0.388419345
chr1_133608510_133611196	Snrpe	72.34160393	11.35989801	1.725793444	324.0328718	0.16084234	0.003132851	0.280949289
chr1_133658904_133662220	Zbed6	81.6549466	10.58168546	1.384438585	464.5459008	0.118478011	0.003065676	0.274925146
chr1_133668881_133671607	Zc3h11a	36.05527106	10.85325165	1.82793295	197.2788615	0.171392719	0.003175829	0.284803489
chr1_133693577_133695380	Lax1	2.924067069	7.977571945	0.346642148	56.03984518	0.112034715	0.00306092	0.274498617
chr1_134074513_134081776	Btg2	141.395754	11.05572277	1.745954535	963.3773224	0.218827632	0.003604658	0.323260257
chr1_134094735_134100488	Chit1	29.31082226	11.53320221	0.377630711	292.6731303	0.099529874	0.003044557	0.273031225
chr1_134298411_134299962	Myog	13.42564679	11.88526332	0.463339492	69.35492055	0.073781259	0.003031006	0.271815974
chr1_134356950_134363151	Tmem183a	104.3049178	11.53208852	1.436071224	692.0409063	0.119937036	0.003065676	0.274925146
chr1_134405203_134406977	Cyb5r1	26.17883983	12.50712463	20.12997563	120.9756647	0.245376159	0.003764086	0.337557487
chr1_134414053_134418125	Adipor1	122.5201091	10.94111429	1.297414644	565.0768103	0.099357454	0.003044557	0.273031225
chr1_134454106_134456929	Klhl12	70.13626451	10.75816806	0.389259083	357.9802716	0.096916105	0.003044557	0.273031225
chr1_134493552_134497538	Rabif	61.12260996	10.84017295	1.07150135	405.0309873	0.0672506	0.003031006	0.271815974
chr1_134559367_134562403	Kdm5b	84.81415976	11.35961874	20.4087617	423.1117075	0.185025479	0.003411467	0.305935183
chr1_134954491_134956504	Ppp1r12b	18.88863697	12.16202474	0.278992846	164.0335452	0.131763707	0.003083617	0.276534089
chr1_134961194_134964525	Ube2t	20.78455966	9.98707198	0.308079022	189.5280174	0.125539114	0.003083617	0.276534089
chr1_135145969_135149591	Arl8a	61.84588148	11.87030268	0.341049146	346.1114324	0.11326215	0.003065676	0.274925146
chr1_135250908_135259431	Elf3	555.7463102	11.16158274	21.22217329	1576.569446	0.667986142	0.007820059	0.701290968
chr1_135279322_135285035	Rnpep	148.3288354	10.98251289	19.93493844	662.2027012	0.273933661	0.003930442	0.352476048
chr1_135312126_135314619	Timm17a	59.13469262	11.297204	0.269984898	316.879532	0.138263621	0.003088325	0.276956304
chr1_135368071_135369363	Shisa4	5.43694299	11.73764866	0.452490996	50.17098013	0.082670215	0.003039127	0.272544248
chr1_135428991_135431131	Ipo9	25.66498868	11.5232347	19.57881705	154.1416092	0.331385528	0.004332753	0.388554644
chr1_135728231_135730124	Csrp1	23.92729686	10.90055931	19.27164786	108.3576397	0.374662997	0.004681266	0.419808752
chr1_135792518_135795575	Tnni1	34.25712921	10.84316956	0.59746171	239.2167697	0.042761009	0.002999802	0.269017677
chr1_135817569_135825191	Lad1	236.0443643	10.99069448	0.657164721	1134.715638	0.02118875	0.002962406	0.265664064
chr1_135916134_135919614	Pkp1	28.10033944	11.20013198	19.43891814	140.1811517	0.357164859	0.004539449	0.407090895
chr1_136017397_136019323	Igfn1	5.547769405	15.448715	20.57733767	68.97544162	0.764281921	0.008766051	0.786126113
chr1_136130703_136137938	Kif21b	79.82748182	11.5869591	0.272845529	579.3622843	0.137665437	0.003086427	0.276786046
chr1_136139746_136141138	6530439I21	34.15412259	12.25988664	0.161975239	133.6349802	0.168089632	0.003161207	0.283492201
chr1_136227663_136235131	5730559C18Rik	120.0972406	10.91479888	0.483883588	663.3008107	0.075578674	0.003034327	0.272113824
chr1_136344766_136346746	Camsap2	10.59790298	12.97354665	0.602524741	72.47208542	0.041587084	0.002999802	0.269017677
chr1_136414465_136416223	Ddx59	35.0708423	11.8362521	0.843226084	136.7737327	0.680261074	0.007940829	0.712121453
chr1_136465701_136467487	Kif14	18.84079558	11.75455794	18.98731499	87.70556329	0.410069052	0.004962977	0.445072205
chr1_136623875_136626734	Zfp281	66.1968433	12.10903201	1.049507487	281.4765703	0.062169121	0.003031006	0.271815974
chr1_136956989_136960833	Nr5a2	67.66994038	10.82950013	18.50954492	387.6661948	0.457945099	0.005393228	0.483656488
chr1_138617218_138620492	Nek7	24.96999179	11.30680551	1.211317682	133.5606563	0.089696157	0.003044557	0.273031225
chr1_138855705_138857171	2310009B15Rik	11.40611587	11.27066391	0.472282105	74.40406653	0.071718513	0.003031006	0.271815974
chr1_138961546_138966720	Dennd1b	114.3010466	11.00485387	0.955967575	566.7004894	0.04050933	0.002999802	0.269017677
chr1_139421267_139423630	Zbtb41	43.30131019	10.35161714	0.455861792	295.2998712	0.081909324	0.003036878	0.272342625
