chr	chromStart	chromEnd	name
chr1	191820723	191822940	998
chr1	191840355	191842380	999
chr1	191905567	191911901	1000
chr1	191988982	191990882	1001
chr1	192091277	192093352	1002
chr1	192135379	192139642	1003
chr1	192453685	192454515	1004
chr1	192660399	192660607	1005
chr1	192769701	192771874	1006
chr1	192854443	192856102	1007
chr1	193128431	193132931	1008
chr1	193152306	193158177	1009
chr1	193169003	193176383	1010
chr1	193180364	193182499	1011
chr1	193227448	193228252	1012
chr1	193298355	193304014	1013
chr1	193326402	193328239	1014
chr1	194618714	194623039	1015
chr1	194659008	194663056	1016
chr1	194878802	194880455	1017
chr1	194975551	194978437	1018
chr1	194991912	194996241	1019
chr1	195016329	195018238	1020
chr1	195091425	195093144	1021
chr1	195129873	195132214	1022
chr1	195241033	195242393	1023
chr1	195279223	195279374	1024
chr10	3109133	3110572	1025
chr10	3110917	3117477	1026
chr10	3739921	3741490	1027
chr10	3972409	3974505	1028
chr10	3977737	3979746	1029
chr10	4385687	4390828	1030
chr10	4430460	4434158	1031
chr10	4611145	4613121	1032
chr10	4614156	4614701	1033
chr10	4631696	4633091	1034
chr10	5803375	5808560	1035
chr10	5822499	5825948	1036
chr10	6962885	6963004	1037
chr10	7137588	7143325	1038
chr10	7157956	7160390	1039
chr10	7209608	7214256	1040
chr10	7390407	7391834	1041
chr10	7661716	7664980	1042
chr10	7666928	7668488	1043
chr10	7679012	7683470	1044
chr10	7725389	7728118	1045
chr10	7779296	7781802	1046
chr10	7791559	7794586	1047
chr10	7831344	7834420	1048
chr10	7838564	7840518	1049
chr10	7840613	7842841	1050
chr10	7860733	7862726	1051
chr10	7863583	7865395	1052
chr10	7952365	7957673	1053
chr10	8884628	8887824	1054
chr10	9675929	9677869	1055
chr10	9897760	9902467	1056
chr10	10556963	10558609	1057
chr10	11149164	11151378	1058
chr10	11279673	11282909	1059
chr10	11342501	11344638	1060
chr10	11492044	11492250	1061
chr10	12546215	12547733	1062
chr10	12547758	12550099	1063
chr10	12851922	12854451	1064
chr10	12866283	12870482	1065
chr10	12921416	12924022	1066
chr10	12963524	12964879	1067
chr10	13007664	13010059	1068
chr10	13191752	13193889	1069
chr10	13473001	13475621	1070
chr10	13499854	13502823	1071
chr10	13551927	13554326	1072
chr10	13867587	13870193	1073
chr10	13963831	13968761	1074
chr10	13981947	13984511	1075
chr10	14085441	14086877	1076
chr10	14544408	14546293	1077
chr10	14703263	14706264	1078
chr10	17273766	17275978	1079
chr10	17574692	17576977	1080
chr10	17645589	17647274	1081
chr10	17650507	17655332	1082
chr10	17721088	17728266	1083
chr10	17945865	17948897	1084
chr10	18021348	18023703	1085
chr10	18054921	18057441	1086
chr10	18233700	18235673	1087
chr10	18317848	18320046	1088
chr10	18369991	18372597	1089
chr10	18393861	18395716	1090
chr10	18405999	18409045	1091
chr10	18462320	18465021	1092
chr10	18467514	18473178	1093
chr10	18545017	18546536	1094
chr10	18742166	18744345	1095
chr10	18843363	18848107	1096
chr10	18994745	18996842	1097
chr10	19006734	19010348	1098
chr10	19011536	19016656	1099
chr10	19042713	19045703	1100
chr10	19061425	19063374	1101
chr10	19098603	19100477	1102
chr10	19162209	19164140	1103
chr10	19185115	19189361	1104
chr10	19525491	19527084	1105
chr10	19531538	19534425	1106
chr10	19589029	19597393	1107
chr10	19906435	19908914	1108
chr10	19932674	19936915	1109
chr10	20147647	20151542	1110
chr10	20167168	20171227	1111
chr10	20200912	20205982	1112
chr10	20219008	20221598	1113
chr10	20310280	20315015	1114
chr10	20346749	20348906	1115
chr10	20724170	20725867	1116
chr10	20951612	20953494	1117
chr10	21090215	21093957	1118
chr10	21100449	21102989	1119
chr10	21156817	21162418	1120
chr10	21188019	21189477	1121
chr10	21295265	21299095	1122
chr10	21303618	21306484	1123
chr10	21464900	21466428	1124
chr10	21490355	21493810	1125
chr10	21550412	21555784	1126
chr10	21569186	21573103	1127
chr10	21609800	21611556	1128
chr10	21684623	21688327	1129
chr10	21993305	21996294	1130
chr10	22034633	22034843	1131
chr10	22141874	22143396	1132
chr10	22147878	22151126	1133
chr10	22729608	22732577	1134
chr10	23076568	23077957	1135
chr10	23784617	23789272	1136
chr10	23795949	23799043	1137
chr10	23811725	23813939	1138
chr10	23836062	23837844	1139
chr10	23894031	23897905	1140
chr10	23988573	23988692	1141
chr10	24107202	24109711	1142
chr10	24130129	24133701	1143
chr10	24148833	24152904	1144
chr10	24628064	24631295	1145
chr10	24637805	24639964	1146
chr10	24710700	24713149	1147
chr10	24753076	24755447	1148
chr10	24833510	24837012	1149
chr10	24869334	24871590	1150
chr10	25117757	25119926	1151
chr10	25191276	25192890	1152
chr10	25194422	25201642	1153
chr10	25295725	25298260	1154
chr10	25359109	25362410	1155
chr10	25426330	25428541	1156
chr10	25519140	25521344	1157
chr10	25533962	25537181	1158
chr10	26372742	26376702	1159
chr10	26771809	26774949	1160
chr10	26797993	26801385	1161
chr10	28073707	28077981	1162
chr10	29311955	29315085	1163
chr10	29359360	29363391	1164
chr10	29970582	29971426	1165
chr10	30199463	30200959	1166
chr10	30599181	30601454	1167
chr10	30616433	30619436	1168
chr10	30654266	30656738	1169
chr10	30801779	30804144	1170
chr10	31312599	31314991	1171
chr10	31444981	31446469	1172
chr10	31606996	31610331	1173
chr10	33949304	33951878	1174
chr10	34017922	34020928	1175
chr10	34280531	34284923	1176
chr10	34417080	34419332	1177
chr10	34482647	34486342	1178
chr10	34507177	34509563	1179
chr10	34539907	34543207	1180
chr10	36917813	36918329	1181
chr10	36973608	36976030	1182
chr10	37135462	37141890	1183
chr10	37820150	37820799	1184
chr10	39133217	39135472	1185
chr10	39170471	39172238	1186
chr10	39611972	39617487	1187
chr10	39716602	39716807	1188
chr10	39730302	39734973	1189
chr10	39897667	39899864	1190
chr10	39905529	39910726	1191
chr10	39924608	39927537	1192
chr10	39957008	39961149	1193
chr10	40062098	40063870	1194
chr10	40075607	40078179	1195
chr10	40137635	40142970	1196
chr10	40245653	40247700	1197
chr10	40256329	40259824	1198
chr10	40299234	40303369	1199
chr10	40347962	40351559	1200
chr10	40442514	40445271	1201
chr10	40475783	40478162	1202
chr10	40881068	40884814	1203
chr10	41301763	41304616	1204
chr10	41449200	41452365	1205
chr10	41473439	41480225	1206
chr10	41487878	41491957	1207
chr10	41517540	41522781	1208
chr10	41551606	41554220	1209
chr10	41603709	41606063	1210
chr10	41808516	41814452	1211
chr10	41886545	41892150	1212
chr10	41895693	41897838	1213
chr10	41909440	41911620	1214
chr10	41928490	41929922	1215
chr10	41934047	41935969	1216
chr10	41956630	41960488	1217
chr10	42081553	42083515	1218
chr10	42088542	42090124	1219
chr10	42201400	42204137	1220
chr10	42273365	42279024	1221
chr10	42477334	42479636	1222
chr10	42500920	42504632	1223
chr10	42522494	42524232	1224
chr10	42678308	42680806	1225
chr10	42696966	42699785	1226
chr10	42714319	42716189	1227
chr10	42722692	42724988	1228
chr10	42760375	42765519	1229
chr10	42828420	42832379	1230
chr10	42847686	42849485	1231
chr10	42859750	42864734	1232
chr10	42939376	42945172	1233
chr10	43172845	43175311	1234
chr10	43219645	43223522	1235
chr10	43244548	43246658	1236
chr10	43251790	43253958	1237
chr10	43270464	43272991	1238
chr10	43310263	43314013	1239
chr10	43378129	43380028	1240
chr10	43440226	43442146	1241
chr10	43476982	43481027	1242
chr10	43489868	43491611	1243
chr10	43516383	43520367	1244
chr10	43538653	43541742	1245
chr10	43577401	43581650	1246
chr10	43722656	43724221	1247
chr10	43900471	43903638	1248
chr10	43982947	43984681	1249
chr10	44000283	44006997	1250
chr10	44037434	44038908	1251
chr10	44266642	44270335	1252
chr10	44426264	44429046	1253
chr10	44444828	44449807	1254
chr10	44456760	44459930	1255
chr10	44528934	44530633	1256
chr10	44999952	45001720	1257
chr10	45017175	45020522	1258
chr10	45047298	45049430	1259
chr10	45066129	45068971	1260
chr10	45577504	45579198	1261
chr10	45600636	45603470	1262
chr10	47453576	47455217	1263
chr10	50591271	50594260	1264
chr10	52144185	52144784	1265
chr10	52231001	52236258	1266
chr10	52379821	52383725	1267
chr10	52416468	52422043	1268
chr10	53595742	53599185	1269
chr10	53628020	53630845	1270
chr10	54071433	54077720	1271
chr10	54117432	54119062	1272
chr10	54160150	54162385	1273
chr10	56227753	56229778	1274
chr10	57485729	57488359	1275
chr10	57531020	57532847	1276
chr10	57793514	57796639	1277
chr10	58221218	58228897	1278
chr10	58228953	58234388	1279
chr10	58237796	58240107	1280
chr10	58254581	58259297	1281
chr10	58322330	58324974	1282
chr10	58370375	58372318	1283
chr10	58445364	58449020	1284
chr10	58496626	58499453	1285
chr10	59220642	59225930	1286
chr10	59240059	59242375	1287
chr10	59276799	59278293	1288
chr10	59322348	59324706	1289
chr10	59381771	59383101	1290
chr10	59402457	59407474	1291
chr10	59569208	59571853	1292
chr10	59574811	59580611	1293
chr10	59599678	59601348	1294
chr10	59612537	59617669	1295
chr10	59627206	59630816	1296
chr10	59635639	59638685	1297
chr10	59666582	59668360	1298
chr10	59678394	59681075	1299
chr10	59701760	59705404	1300
chr10	59745914	59749405	1301
chr10	59878586	59883579	1302
chr10	59897997	59901108	1303
chr10	59910530	59912490	1304
chr10	59919085	59922162	1305
chr10	59942427	59944330	1306
chr10	59947744	59953062	1307
chr10	59969493	59972278	1308
chr10	59977915	59980436	1309
chr10	60001007	60004574	1310
chr10	60026512	60029678	1311
chr10	60277218	60280007	1312
chr10	60346288	60347779	1313
chr10	60350350	60351777	1314
chr10	60445532	60446148	1315
chr10	60751511	60753517	1316
chr10	60767052	60769579	1317
chr10	60815218	60817391	1318
chr10	60828684	60832977	1319
chr10	60862087	60863483	1320
chr10	61079803	61082032	1321
chr10	61088965	61091129	1322
chr10	61119994	61125627	1323
chr10	61142965	61150245	1324
chr10	61373729	61374483	1325
chr10	61382234	61384041	1326
chr10	61425839	61427899	1327
chr10	61450349	61453119	1328
chr10	61475192	61477169	1329
chr10	61646001	61651893	1330
chr10	61656252	61658926	1331
chr10	61678933	61682153	1332
chr10	61694663	61698305	1333
chr10	61714278	61716225	1334
chr10	62109933	62111424	1335
chr10	62216078	62224020	1336
chr10	62227288	62231972	1337
chr10	62339348	62341329	1338
chr10	62412173	62416876	1339
chr10	62418478	62423373	1340
chr10	62447440	62450909	1341
chr10	62482406	62488173	1342
chr10	62576552	62579186	1343
chr10	62600126	62604023	1344
chr10	62648697	62652395	1345
chr10	62790783	62793551	1346
chr10	62885793	62887480	1347
chr10	62919421	62921846	1348
chr10	62946247	62948288	1349
chr10	62979720	62981539	1350
chr10	63020210	63025410	1351
chr10	63038139	63040806	1352
chr10	63059635	63063273	1353
chr10	63154086	63159423	1354
chr10	63242390	63245828	1355
chr10	63336605	63340486	1356
chr10	63381094	63383149	1357
chr10	63385849	63387630	1358
chr10	63428387	63430759	1359
chr10	66909918	66912147	1360
chr10	66919069	66923190	1361
chr10	66927250	66929547	1362
chr10	67002442	67005746	1363
chr10	67024909	67028171	1364
chr10	67039568	67041677	1365
chr10	67093445	67101958	1366
chr10	67125976	67128194	1367
chr10	67175287	67178041	1368
chr10	67184247	67188775	1369
chr10	67282930	67286244	1370
chr10	67535579	67539002	1371
chr10	67547299	67550251	1372
chr10	67979018	67980381	1373
chr10	68126066	68128159	1374
chr10	68135393	68137488	1375
chr10	68229548	68232426	1376
chr10	68275002	68280819	1377
chr10	68354447	68357258	1378
chr10	68434142	68435524	1379
chr10	68540613	68542428	1380
chr10	69211998	69214224	1381
chr10	69320987	69322319	1382
chr10	69350140	69353763	1383
chr10	69398382	69400188	1384
chr10	69871534	69873429	1385
chr10	69923171	69929376	1386
chr10	70094516	70099549	1387
chr10	70108441	70110249	1388
chr10	70118981	70122215	1389
chr10	71235318	71238894	1390
chr10	71283919	71285953	1391
chr10	71336872	71341288	1392
chr10	71343816	71345030	1393
chr10	71346936	71351921	1394
chr10	71367836	71370640	1395
chr10	71374705	71377540	1396
chr10	71381158	71384864	1397
chr10	71390623	71392899	1398
chr10	71397382	71400736	1399
chr10	72293038	72293629	1400
chr10	72654084	72656115	1401
chr10	73379123	73379290	1402
chr10	75059438	75064980	1403
chr10	75129483	75133939	1404
chr10	75205473	75208285	1405
chr10	75210006	75215339	1406
chr10	75220154	75225652	1407
chr10	75228743	75232779	1408
chr10	75303416	75305104	1409
chr10	75316038	75318095	1410
chr10	75411025	75413490	1411
chr10	75428363	75430374	1412
chr10	75440714	75443057	1413
chr10	75499045	75501327	1414
chr10	75504030	75506914	1415
chr10	75511635	75519059	1416
chr10	75547589	75549902	1417
chr10	75563446	75566959	1418
chr10	75641588	75645403	1419
chr10	75666215	75668681	1420
chr10	75762206	75765626	1421
chr10	75772060	75774028	1422
chr10	75779220	75781999	1423
chr10	75796694	75799006	1424
chr10	75833134	75838243	1425
chr10	75858834	75860593	1426
chr10	75920011	75923681	1427
chr10	75935170	75937739	1428
chr10	76031536	76034105	1429
chr10	76066916	76068868	1430
chr10	76096348	76098251	1431
chr10	76125994	76127780	1432
chr10	76146312	76148624	1433
chr10	76236831	76238684	1434
chr10	76342800	76347068	1435
chr10	76441084	76444082	1436
chr10	76467212	76469903	1437
chr10	76530334	76533272	1438
chr10	77032191	77035819	1439
chr10	77258459	77260863	1440
chr10	77417260	77419068	1441
chr10	77508602	77511260	1442
chr10	77514161	77518085	1443
chr10	77568586	77570932	1444
chr10	77580687	77584669	1445
chr10	77605159	77608386	1446
chr10	77612615	77614383	1447
chr10	77621212	77625347	1448
chr10	77901613	77902923	1449
chr10	78007886	78011127	1450
chr10	78068478	78070666	1451
chr10	78133870	78136572	1452
chr10	78142962	78146225	1453
chr10	78158899	78160401	1454
chr10	78168295	78171620	1455
chr10	78183795	78185952	1456
chr10	78227120	78229923	1457
chr10	78242422	78245811	1458
chr10	78323574	78326502	1459
chr10	78349651	78353085	1460
chr10	78411017	78413460	1461
chr10	78424889	78426847	1462
chr10	78461571	78465303	1463
chr10	78481332	78483901	1464
chr10	78573324	78578117	1465
chr10	78590626	78595780	1466
chr10	79096292	79098217	1467
chr10	79416472	79417931	1468
chr10	79529866	79535332	1469
chr10	79542564	79545492	1470
chr10	79553256	79555550	1471
chr10	79668558	79670633	1472
chr10	79680450	79685076	1473
chr10	79694596	79699017	1474
chr10	79703610	79709454	1475
chr10	79745037	79747461	1476
chr10	79763611	79768356	1477
chr10	79780468	79781917	1478
chr10	79792823	79794462	1479
chr10	79820201	79828783	1480
chr10	79840494	79841988	1481
chr10	79851081	79859420	1482
chr10	79907672	79910321	1483
chr10	79914016	79917814	1484
chr10	79925863	79928592	1485
chr10	79935983	79937898	1486
chr10	79959312	79961990	1487
chr10	79982171	79987526	1488
chr10	79996065	79998396	1489
chr10	80031678	80036243	1490
chr10	80037680	80040032	1491
chr10	80052858	80058554	1492
chr10	80074546	80076120	1493
chr10	80096601	80103304	1494
chr10	80112910	80120372	1495
chr10	80140405	80143972	1496
chr10	80145515	80153648	1497
chr10	80157169	80161844	1498
chr10	80164255	80169921	1499
chr10	80172057	80174136	1500
chr10	80225833	80228515	1501
chr10	80248405	80251421	1502
chr10	80263594	80269566	1503
chr10	80280319	80283899	1504
chr10	80291678	80294847	1505
chr10	80318292	80321331	1506
chr10	80328192	80334270	1507
chr10	80343314	80349032	1508
chr10	80384999	80388931	1509
chr10	80397066	80401500	1510
chr10	80404145	80408135	1511
chr10	80418336	80420567	1512
chr10	80430994	80436779	1513
chr10	80557572	80562916	1514
chr10	80569109	80571246	1515
chr10	80575234	80580471	1516
chr10	80587696	80591846	1517
chr10	80601731	80605083	1518
chr10	80620932	80627238	1519
chr10	80634292	80636655	1520
chr10	80655173	80659984	1521
chr10	80663725	80666550	1522
chr10	80672587	80680626	1523
chr10	80700352	80704285	1524
chr10	80739349	80743000	1525
chr10	80754244	80757126	1526
chr10	80795891	80801391	1527
chr10	80825486	80831882	1528
chr10	80853319	80858341	1529
chr10	80899052	80902045	1530
chr10	80916217	80918738	1531
chr10	80928182	80934384	1532
chr10	80938808	80940558	1533
chr10	80971177	80972766	1534
chr10	80980937	80983272	1535
chr10	80984685	80988548	1536
chr10	81036611	81038020	1537
