peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH
chr1_58444576_58446541	chr1	58444576	58446541	240	58445486	58447486	Ppil3	-	0	9.796322886	12.34927154	62.72468088	0.179913153	0.004629606	0.248355135	16.52363884	1.916374285	65.96225597	0.810337643	0.54144548	0.894427172
chr1_58503859_58505695	chr1	58503859	58505695	241	58504919	58506919	Orc2	-	0	6.840965034	9.13722341	39.28873865	0.219063082	0.005264049	0.282389779	11.02056111	1.198951234	48.79075487	0.736507791	0.54144548	0.894427172
chr1_58584134_58587827	chr1	58584134	58587827	242	58584599	58586599	Ndufb3	+	0	32.08454346	11.68947082	128.475685	0.058772205	0.002636745	0.141448143	51.46442414	1.96524261	154.401927	0.813985884	0.54144548	0.894427172
chr1_58652169_58653778	chr1	58652169	58653778	245	58650641	58652641	Gm20257	+	0	23.49928522	12.62983489	70.32782024	0.04611309	0.002378773	0.127609216	29.91555722	1.826849927	85.8460214	0.803277636	0.54144548	0.894427172
chr1_58688571_58694242	chr1	58688571	58694242	247	58695989	58697989	Als2cr12	-	1748	39.77417308	11.09578966	187.8373393	0.036814746	0.002161975	0.115979075	62.23263663	2.473197512	223.219686	0.84469296	0.54144548	0.894427172
chr1_58709891_58712803	chr1	58709891	58712803	249	58711286	58713286	Cflar	+	0	45.16146808	12.56228716	189.8519106	0.17818304	0.004604356	0.24700057	65.42060733	1.928700421	200.0590349	0.811271142	0.54144548	0.894427172
chr1_58712821_58714932	chr1	58712821	58714932	250	58711286	58713286	Cflar	+	0	32.74060864	11.68905161	111.1070096	0.028151929	0.001928896	0.10347556	42.91431807	2.108548787	138.6440598	0.82391109	0.54144548	0.894427172
chr1_58794002_58798562	chr1	58794002	58798562	254	58793374	58795374	Casp8	+	0	62.56122127	11.8578106	210.6202715	0.144154141	0.004066033	0.218122276	71.32885796	1.46177997	208.3889678	0.768636813	0.54144548	0.894427172
chr1_58971960_58975015	chr1	58971960	58975015	257	58971571	58973571	Stradb	+	0	27.12199602	11.07173648	121.2312589	0.047704764	0.002409496	0.129257359	46.8460359	1.747177934	133.3520314	0.796558421	0.54144548	0.894427172
chr1_59119527_59120968	chr1	59119527	59120968	258	59120096	59122096	Als2cr4	-	0	7.603219287	12.4972257	40.57480146	0.112698785	0.003561539	0.191058697	20.96871521	1.297523939	48.21156129	0.749376945	0.54144548	0.894427172
chr1_59236253_59239361	chr1	59236253	59239361	263	59237231	59239231	Als2	-	0	20.63467079	7.681912716	89.83953586	0.15231728	0.004192689	0.224916714	35.09579992	1.732645458	109.7597436	0.795286123	0.54144548	0.894427172
chr1_59482127_59483172	chr1	59482127	59483172	267	59480147	59482147	Fzd7	+	0	9.339032458	10.67636221	29.81094164	0.003608312	0.000777241	0.041695102	18.8621484	2.993960186	39.3088238	0.407056935	0.54144548	0.894427172
chr1_59519540_59521292	chr1	59519540	59521292	268	59514264	59516264	Gm973	+	3277	16.25496416	13.02868912	30.62944471	0.000977637	0.000438605	0.023528975	16.47874081	1.408922892	39.35846221	0.762719058	0.54144548	0.894427172
chr1_59668225_59672154	chr1	59668225	59672154	269	59670834	59672834	Sumo1	-	0	58.84481533	12.63025807	179.1490798	0.016882293	0.001542712	0.082758776	65.66181785	1.475590202	188.4916064	0.770141434	0.54144548	0.894427172
chr1_59683808_59686821	chr1	59683808	59686821	270	59683006	59685006	Nop58	+	0	20.59458051	15.14051146	95.70199926	0.03203421	0.002041302	0.109505593	43.25281102	1.245707818	110.0103456	0.742742554	0.54144548	0.894427172
chr1_59696792_59699674	chr1	59696792	59699674	271	59702808	59704808	Snord11	+	3135	10.53083385	13.39223296	64.4019573	0.062142104	0.002697661	0.144715978	32.46652288	1.282054907	84.32759722	0.747425882	0.54144548	0.894427172
chr1_59762103_59767096	chr1	59762103	59767096	272	59762637	59764637	Bmpr2	+	0	30.30108752	11.76126391	145.9107364	0.094804825	0.003263342	0.175061884	58.80175638	1.000146332	173.2556327	0.70713024	0.54144548	0.894427172
chr1_59911434_59915315	chr1	59911434	59915315	273	59911006	59913006	Fam117b	+	0	28.23129466	8.544057181	135.0954516	0.216295222	0.00522161	0.280113139	41.7751528	2.19695506	139.8846828	0.829502079	0.54144548	0.894427172
chr1_60096726_60099558	chr1	60096726	60099558	274	60096281	60098281	Carf	+	0	19.34751611	9.851633974	81.58869357	0.093572946	0.003239222	0.173767992	31.37923117	1.771292762	99.61796768	0.798637349	0.54144548	0.894427172
chr1_60179201_60182547	chr1	60179201	60182547	275	60178599	60180599	Nbeal1	+	0	37.49530784	11.6672058	126.2318647	0.030096632	0.001981508	0.106297933	49.68963073	2.060074735	145.8728218	0.820677771	0.54144548	0.894427172
chr1_60342599_60344246	chr1	60342599	60344246	276	60341372	60343372	Cyp20a1	+	0	6.042741135	7.164627145	35.16106052	0.263695946	0.006000481	0.32189568	15.76396107	2.991052489	37.06958727	0.406587748	0.54144548	0.894427172
chr1_60562839_60569994	chr1	60562839	60569994	277	60566765	60568765	Raph1	-	0	48.71755104	10.43049792	201.8055328	0.061567569	0.002687119	0.144150449	70.15270016	1.352455001	224.3236258	0.756108239	0.54144548	0.894427172
chr1_61637996_61640011	chr1	61637996	61640011	287	61636824	61638824	Pard3b	+	0	14.09200885	11.03309181	62.85584798	0.197033635	0.004906966	0.263234089	32.1282085	0.909423632	73.83821803	0.692024841	0.54144548	0.894427172
chr1_63112157_63116320	chr1	63112157	63116320	292	63112471	63114471	Gm11602	+	0	80.14105199	9.725619328	277.9415336	0.045241655	0.002363114	0.126769187	95.43216693	2.092615507	290.4471579	0.822861794	0.54144548	0.894427172
chr1_63175200_63178889	chr1	63175200	63178889	294	63174831	63176831	Eef1b2	+	0	37.56396962	10.22323437	170.9592956	0.084659706	0.003087349	0.165620774	61.64320424	1.376408387	184.1549142	0.758949868	0.54144548	0.894427172
chr1_63730113_63731496	chr1	63730113	63731496	296	63728625	63730625	Fastkd2	+	0	8.884729011	9.525677639	35.5316382	0.138410546	0.003978025	0.213401064	6.792072315	4.494852704	39.89691912	0.892848664	0.54144548	0.894427172
chr1_64119829_64123104	chr1	64119829	64123104	297	64121389	64123389	Klf7	-	0	58.30723236	10.27871537	203.6201261	0.084987742	0.003090225	0.165775042	75.24191012	2.125180504	213.0102552	0.824992545	0.54144548	0.894427172
chr1_64530359_64535514	chr1	64530359	64535514	300	64530804	64532804	Creb1	+	0	63.47056819	10.51529493	259.9441608	0.086595114	0.00311798	0.167263975	79.54130644	1.872837552	256.9006426	0.806966752	0.54144548	0.894427172
chr1_64616336_64618686	chr1	64616336	64618686	301	64617168	64619168	Mettl21a	-	0	20.68203432	11.82103039	87.88803876	0.095127609	0.003267973	0.175310359	27.57174293	1.660438348	95.24958592	0.788740368	0.54144548	0.894427172
chr1_64689521_64693352	chr1	64689521	64693352	302	64689345	64691345	Ccnyl1	+	0	16.47607793	12.58234454	92.87475132	0.059427823	0.002650807	0.142202494	35.98491958	1.0050789	110.3672344	0.707919307	0.54144548	0.894427172
chr1_64735440_64737715	chr1	64735440	64737715	303	64737750	64739750	Fzd5	-	36	35.55020684	10.70853909	122.1361571	0.063411075	0.002718515	0.145834692	44.01834759	1.151110063	115.5164255	0.729874107	0.54144548	0.894427172
chr1_64955688_64957109	chr1	64955688	64957109	310	64956824	64958824	Plekhm3	-	0	2.639793338	13.36389151	33.91072526	0.766719357	0.014501889	0.777953493	10.73747502	3.018928592	39.71655292	0.411069811	0.54144548	0.894427172
chr1_65111761_65113303	chr1	65111761	65113303	312	65103363	65105363	Cryga	-	6399	4.110703815	12.2378735	31.00142727	0.130917441	0.003851393	0.206607867	14.68971767	2.901688056	34.58446255	0.404032904	0.54144548	0.894427172
chr1_65116152_65120897	chr1	65116152	65120897	313	65123193	65125193	D630023F18Rik	-	2297	15.2605803	9.576277292	95.41567799	0.041935658	0.002287931	0.122735983	45.25752576	1.229171053	126.6409126	0.740564905	0.54144548	0.894427172
chr1_65185740_65187699	chr1	65185740	65187699	316	65184685	65186685	Pikfyve	+	0	16.80715676	10.10901863	58.9763959	0.000467864	0.000316078	0.01695599	20.98385566	3.199945643	67.48404787	0.427412238	0.54144548	0.894427172
chr1_66699869_66702520	chr1	66699869	66702520	317	66698893	66700893	Rpe	+	0	15.38150298	11.95307667	74.34364365	0.223921824	0.005344418	0.286701198	24.40922415	1.322874267	87.83340506	0.752521139	0.54144548	0.894427172
chr1_66815608_66818358	chr1	66815608	66818358	318	66817595	66819595	1110028C15Rik	-	0	19.61365813	10.18612323	92.80743566	0.291608561	0.006450918	0.346059376	32.09682231	0.91254508	85.72785122	0.692563718	0.54144548	0.894427172
chr1_66861594_66865836	chr1	66861594	66865836	319	66863267	66865267	Acadl	-	0	28.18043919	8.586579402	136.009823	0.383533702	0.007937806	0.425823447	45.74158769	1.434502354	125.1337109	0.765614737	0.54144548	0.894427172
chr1_67037995_67039751	chr1	67037995	67039751	321	67038872	67040872	Lancl1	-	0	8.262314	11.47533824	33.32157608	0.0692566	0.002820457	0.151303374	10.41150062	1.235851172	43.10388731	0.741448156	0.54144548	0.894427172
chr1_67116139_67116948	chr1	67116139	67116948	324	67121066	67123066	Cps1	+	4119	14.6575961	14.00916229	34.9264594	0.024120632	0.001800772	0.096602396	10.89052219	2.018165413	35.44950365	0.817781731	0.54144548	0.894427172
chr1_71101584_71103046	chr1	71101584	71103046	327	71102972	71104972	Bard1	-	0	6.288648765	7.345328051	39.26256794	0.154168726	0.004228058	0.226814058	13.36992273	0.857151073	38.8789661	0.682789691	0.54144548	0.894427172
chr1_71556346_71558240	chr1	71556346	71558240	328	71555156	71557156	Atic	+	0	13.80616384	12.66413827	55.36268253	0.283393993	0.006323571	0.339227818	11.89573655	2.031118907	51.08055859	0.818687028	0.54144548	0.894427172
chr1_72210342_72212473	chr1	72210342	72212473	331	72212307	72214307	Mreg	-	0	16.28959747	12.85720156	48.43030398	0.210898339	0.005134875	0.275460262	18.62961594	2.92083391	48.63846113	0.407191556	0.54144548	0.894427172
chr1_72282864_72284595	chr1	72282864	72284595	336	72282373	72284373	Tmem169	+	0	8.329742483	15.0181639	31.4663437	0.002226099	0.000642057	0.034443131	12.71128387	1.23453205	35.57228883	0.741274126	0.54144548	0.894427172
chr1_72306131_72308279	chr1	72306131	72308279	337	72305421	72307421	Xrcc5	+	0	2.539754365	9.84549546	35.28731391	0.76668969	0.014501889	0.777953493	16.92356522	1.61334609	50.08087648	0.784262315	0.54144548	0.894427172
chr1_72582472_72584404	chr1	72582472	72584404	338	72581251	72583251	Smarcal1	+	0	5.359191152	10.25556573	34.83101149	0.008115641	0.001108063	0.05944203	20.53586831	3.44458761	43.68033706	0.451523566	0.54144548	0.894427172
chr1_72696159_72696638	chr1	72696159	72696638	339	72700564	72702564	Ankar	-	3927	11.54690626	23.84534088	99.55058698	0.685912134	0.013094018	0.702428325	8.102793285	13.09933994	69.46199671	0.722393327	0.54144548	0.894427172
chr1_72710636_72712716	chr1	72710636	72712716	340	72709260	72711260	Rpl37a	+	0	27.79797049	13.27221973	83.55196004	0.063097917	0.002710688	0.145414821	31.39708228	1.351117768	79.2840842	0.755947951	0.54144548	0.894427172
chr1_74196202_74198457	chr1	74196202	74198457	341	74194631	74196631	Cxcr1	-	0	13.23614601	10.47744822	37.49687828	0.000399587	0.000294355	0.015790688	15.38342883	0.700303583	45.07634058	0.652546871	0.54144548	0.894427172
chr1_74235570_74242292	chr1	74235570	74242292	342	74234550	74236550	Arpc2	+	0	63.84605855	11.3191449	235.6892327	0.018940599	0.001619104	0.086856814	92.43079802	1.474971374	266.415888	0.770074374	0.54144548	0.894427172
chr1_74283653_74284800	chr1	74283653	74284800	345	74283034	74285034	Pnkd	+	0	10.52967716	8.258480697	36.25546014	0.000334538	0.000271846	0.014583184	14.89943674	1.501023883	44.40652478	0.772868596	0.54144548	0.894427172
chr1_74285009_74286553	chr1	74285009	74286553	346	74283034	74285034	Pnkd	+	0	11.62285505	14.55376821	40.09085522	0.188896016	0.004773311	0.256064156	18.12676046	3.266836913	42.69785291	0.437478436	0.54144548	0.894427172
chr1_74301389_74304974	chr1	74301389	74304974	348	74304336	74306336	Tmbim1	-	0	59.62931741	11.19797789	172.7792078	0.027421136	0.001908192	0.102364912	72.2288113	1.373858028	202.0878917	0.758649959	0.54144548	0.894427172
chr1_74389704_74394158	chr1	74389704	74394158	351	74389609	74391609	Ctdsp1	+	0	43.56428115	10.12777879	187.3454491	0.215646038	0.005212351	0.279616466	62.06473109	1.593083182	196.6523034	0.782282616	0.54144548	0.894427172
chr1_74396355_74400033	chr1	74396355	74400033	352	74392310	74394310	Mir26b	+	2046	16.06839899	12.78150389	95.98814772	0.292293673	0.006460482	0.346572435	39.19845378	0.995736255	106.0419665	0.70642201	0.54144548	0.894427172
chr1_74406425_74413870	chr1	74406425	74413870	353	74407384	74409384	Vil1	+	0	144.1266275	10.77807363	522.2109899	0.069928681	0.00282862	0.151741245	173.1155625	2.533078113	527.0650782	0.847579257	0.54144548	0.894427172
chr1_74505055_74509034	chr1	74505055	74509034	356	74504060	74506060	Rqcd1	+	0	35.63134187	12.51498948	137.9395877	0.049628866	0.002447582	0.131300456	53.79626836	0.768598575	155.5876155	0.666199842	0.54144548	0.894427172
chr1_74586706_74589188	chr1	74586706	74589188	358	74586361	74588361	Bcs1l	+	0	15.9601775	11.75128591	58.06671129	0.025468938	0.001842881	0.098861301	23.92295636	2.476840527	75.82800056	0.844872396	0.54144548	0.894427172
chr1_74600253_74601804	chr1	74600253	74601804	359	74599455	74601455	Stk36	+	0	11.27289816	9.75410792	38.20034067	0.033574807	0.002077666	0.111456323	17.73662931	1.322372324	50.12571527	0.752459516	0.54144548	0.894427172
chr1_74661578_74663065	chr1	74661578	74663065	360	74659754	74661754	Ttll4	+	0	13.30130942	12.60212361	54.19577414	0.061290218	0.002680788	0.14381083	13.41439612	2.58819485	59.11564229	0.850120457	0.54144548	0.894427172
chr1_74711398_74715527	chr1	74711398	74715527	363	74711574	74713574	Cyp27a1	+	0	17.22183281	12.12973909	95.25032349	0.162746237	0.004361915	0.233994821	34.67756041	2.260526683	134.4949759	0.833291326	0.54144548	0.894427172
chr1_74750322_74751682	chr1	74750322	74751682	365	74748955	74750955	Prkag3	-	0	7.307286441	9.525049591	22.41636532	0.001476385	0.000519661	0.027877216	14.59169112	1.813936193	42.08544441	0.802217262	0.54144548	0.894427172
chr1_74899842_74901692	chr1	74899842	74901692	368	74900721	74902721	Mir375	-	0	5.054311695	8.023828004	31.09383996	0.114843697	0.003597159	0.192969514	18.88007751	2.457861743	36.25114025	0.338226292	0.54144548	0.894427172
chr1_74935347_74937531	chr1	74935347	74937531	369	74935599	74937599	Ccdc108	-	0	15.1532451	14.96453353	55.50141048	0.117232558	0.003634784	0.194987905	16.5062888	1.785296624	54.35109909	0.799826398	0.54144548	0.894427172
chr1_74947312_74953243	chr1	74947312	74953243	371	74951651	74953651	Ihh	-	0	67.44134811	11.2505084	283.0878034	0.131271142	0.00385842	0.206984834	100.5159929	2.021754498	333.6462847	0.818033488	0.54144548	0.894427172
chr1_75123162_75126704	chr1	75123162	75126704	374	75133890	75135890	Slc23a3	-	7187	23.30981176	10.14023482	105.0138385	0.27330994	0.006160917	0.330502269	50.52952327	1.315176855	123.2374834	0.751573346	0.54144548	0.894427172
chr1_75139879_75144463	chr1	75139879	75144463	375	75140786	75142786	Fam134a	+	0	44.0424677	11.44981135	176.0538684	0.121850056	0.003707021	0.19886305	65.43776382	1.818692981	211.5953697	0.802609118	0.54144548	0.894427172
chr1_75167246_75169938	chr1	75167246	75169938	376	75166646	75168646	Zfand2b	+	0	13.0481967	9.003601145	63.11384173	0.044098437	0.002340953	0.125580396	22.72719581	1.741207865	72.02650617	0.796037537	0.54144548	0.894427172
chr1_75179168_75182324	chr1	75179168	75182324	377	75180283	75182283	Abcb6	-	0	17.6936421	10.25913596	61.40086808	0.018509925	0.001603722	0.086031634	26.67157157	0.787744581	71.54707917	0.669890775	0.54144548	0.894427172
chr1_75189968_75193988	chr1	75189968	75193988	378	75190135	75192135	Ankzf1	+	0	42.01128573	11.72422189	141.5252794	0.038819184	0.002218553	0.119014232	52.2980809	1.376316211	168.1929604	0.758939039	0.54144548	0.894427172
chr1_75210389_75212339	chr1	75210389	75212339	379	75208829	75210829	Stk16	+	0	27.44826091	12.5693287	72.39951987	0.004173519	0.000832904	0.044681118	31.88525364	1.421639265	92.64342836	0.76416615	0.54144548	0.894427172
chr1_75213297_75214650	chr1	75213297	75214650	380	75210778	75212778	Glb1l	-	520	20.27503375	12.92090059	52.83946375	0.036836097	0.0021625	0.116007239	18.06618238	3.546683114	59.53725274	0.880453195	0.54144548	0.894427172
chr1_75217404_75220025	chr1	75217404	75220025	381	75219253	75221253	Tuba4a	-	0	30.28411452	12.38559348	107.5264302	0.136625322	0.003949599	0.211876165	47.25371434	1.247146132	135.2758392	0.742930559	0.54144548	0.894427172
chr1_75233486_75237977	chr1	75233486	75237977	382	75232093	75234093	A630095N17Rik	-	0	20.01909364	12.76544738	88.87860229	0.236937352	0.005560098	0.298271324	52.72835703	0.978746572	129.9690354	0.703669177	0.54144548	0.894427172
chr1_75313050_75317751	chr1	75313050	75317751	383	75317637	75319637	Dnpep	-	0	34.7604469	10.7926531	130.6281362	0.049275766	0.002441262	0.130961473	55.16149638	1.409664277	154.5895137	0.762803839	0.54144548	0.894427172
chr1_75435545_75437355	chr1	75435545	75437355	384	75433943	75435943	Gmppa	+	0	18.28466602	11.76102215	61.78243942	0.093773518	0.003241014	0.173864149	25.53787965	1.143559508	71.20306576	0.728802938	0.54144548	0.894427172
chr1_75520654_75522421	chr1	75520654	75522421	385	75519529	75521529	Stk11ip	+	0	12.94803097	11.04574233	63.98082649	0.106398006	0.003454455	0.185314177	23.41170566	2.417355408	67.10426886	0.8418783	0.54144548	0.894427172
chr1_78307948_78314842	chr1	78307948	78314842	386	78308346	78310346	Sgpp2	+	0	53.16544806	12.38777598	266.7621004	0.166161262	0.004417642	0.236984304	97.97554534	1.273885447	261.8011374	0.746385427	0.54144548	0.894427172
chr1_78486651_78490377	chr1	78486651	78490377	390	78488846	78490846	Farsb	-	0	35.17579874	10.62560903	136.3328635	0.01182553	0.001303836	0.069944273	46.68820714	1.532924065	140.2059018	0.776210475	0.54144548	0.894427172
chr1_78655130_78659770	chr1	78655130	78659770	393	78655825	78657825	Utp14b	+	0	23.94122444	14.97305147	104.8519189	0.155952242	0.004253404	0.22817378	41.78272181	1.145101862	131.1470366	0.729022291	0.54144548	0.894427172
chr1_79670961_79672858	chr1	79670961	79672858	394	79671972	79673972	Ap1s3	-	0	8.550813308	8.726099463	55.31059325	0.365656128	0.007643129	0.410015461	23.6864116	0.914652691	64.42326674	0.692926779	0.54144548	0.894427172
chr1_79760461_79762081	chr1	79760461	79762081	395	79761769	79763769	Wdfy1	-	0	18.29051434	10.14744978	71.06875105	0.119272803	0.003667817	0.196759987	23.07454738	3.191503424	75.30616813	0.871835724	0.54144548	0.894427172
chr1_79775833_79777327	chr1	79775833	79777327	396	79774018	79776018	Mrpl44	+	0	3.420180674	9.14024156	39.4890281	0.847418267	0.015916407	0.853835324	14.60433837	1.336444536	46.76166819	0.754177546	0.54144548	0.894427172
chr1_80337916_80341806	chr1	80337916	80341806	397	80340430	80342430	Cul3	-	0	37.63826848	10.43398946	162.9685018	0.123040375	0.003725024	0.199828846	47.60157774	1.654922924	178.390725	0.788224626	0.54144548	0.894427172
chr1_82282717_82283794	chr1	82282717	82283794	399	82291439	82293439	Irs1	-	7646	5.145260924	9.613158411	26.2062613	0.247889602	0.005739725	0.307907415	14.22442893	3.260936787	24.19409134	0.436598994	0.54144548	0.894427172
chr1_82315761_82317624	chr1	82315761	82317624	400	82314579	82316579	Rhbdd1	+	0	28.84673577	13.5107295	73.85589748	0.065847578	0.002759964	0.148058201	26.06484975	1.724550478	84.10516643	0.794570986	0.54144548	0.894427172
