tracking_id	q9_FPKM	q10_FPKM	q11_FPKM	q12_FPKM	q9_FPKM_rep	q10_FPKM_rep	q11_FPKM_rep	q12_FPKM_rep
1700030O20Rik	0	0	0	0	0	0	0	0
1700031A10Rik	0	0	0.153102	0.16844	0	0	0.153102	0.16844
1700031F05Rik	0	0	0	0	0	0	0	0
1700031M16Rik	0	0	0	0	0	0	0	0
1700031P21Rik	0	0	0	0	0	0	0	0
1700034E13Rik	0	0	0	0	0	0	0	0
1700034F02Rik	0	0	0	0	0	0	0	0
1700034G24Rik	0	0	0	0	0	0	0	0
1700034H14Rik	7.34466	5.76089	5.64742	6.48629	7.34466	5.76089	5.64742	6.48629
1700034H15Rik	0.494867	0.245832	0.380685	0.455242	0.494867	0.245832	0.380685	0.455242
1700034I23Rik	0	0	0.0321647	0	0	0	0.0321647	0
1700034J05Rik	0	0	0	0	0	0	0	0
1700034K08Rik	0	0	0	0	0	0	0	0
1700034O15Rik	0	0	0	0	0	0	0	0
1700034P13Rik	0.998417	0.991956	0.641154	1.29321	0.998417	0.991956	0.641154	1.29321
1700036G14Rik	0	0	0	0	0	0	0	0
1700037C18Rik	4.04228	5.45045	2.39497	3.65486	4.04228	5.45045	2.39497	3.65486
1700037H04Rik	9.19569	8.64233	7.6475	5.48716	9.19569	8.64233	7.6475	5.48716
1700039E15Rik	0.0561746	0	0	0	0.0561746	0	0	0
1700039E22Rik	0	0	0	0	0	0	0	0
1700040I03Rik	5.09038	2.64366	5.9639	4.51393	5.09038	2.64366	5.9639	4.51393
1700040L02Rik	0.16617	0.330189	0.266774	0.2935	0.16617	0.330189	0.266774	0.2935
1700040N02Rik	0.177248	0	0	0	0.177248	0	0	0
1700041C23Rik	0	0	0	0	0	0	0	0
1700041M19Rik	0	0	0	0	0	0	0	0
1700042B14Rik	0	0	0	0	0	0	0	0
1700042G07Rik	0	0	0	0	0	0	0	0
1700042G15Rik	0	0	0	0	0	0	0	0
1700042O10Rik	0.0986836	0	0	0	0.0986836	0	0	0
1700044C05Rik	0	0	0	0	0	0	0	0
1700044K03Rik	0	0	0	0	0	0	0	0
1700045H11Rik	0	0	0	0.391833	0	0	0	0.391833
1700045I19Rik	0	0.0865773	0	0	0	0.0865773	0	0
1700046C09Rik	0	0	0	0	0	0	0	0
1700047G03Rik	0	0	0	0	0	0	0	0
1700047I17Rik2	0	0	0	0	0	0	0	0
1700047L14Rik	0	0	0	0	0	0	0	0
1700047M11Rik	0	0	0	0	0	0	0	0
1700048M11Rik	0.310192	0	0.248995	0.27394	0.310192	0	0.248995	0.27394
1700048O20Rik	0.208817	0.0518664	0.209525	0.138309	0.208817	0.0518664	0.209525	0.138309
1700049E15Rik	0	0	0	0	0	0	0	0
1700049E22Rik	0	0	0	0	0	0	0	0
1700049G17Rik	0.692179	0.997165	1.01401	1.42124	0.692179	0.997165	1.01401	1.42124
1700049L16Rik	0	0	0	0	0	0	0	0
1700051A21Rik	0	0	0	0	0	0	0	0
1700052I22Rik	0	0	0	0	0	0	0	0
1700052K11Rik	0.38835	0.347253	0.841681	0.75452	0.38835	0.347253	0.841681	0.75452
1700052N19Rik	5.42889	5.5572	5.08415	4.14063	5.42889	5.5572	5.08415	4.14063
1700054A03Rik	0.149471	0	0	0	0.149471	0	0	0
1700054K19Rik	0	0	0	0	0	0	0	0
1700054M17Rik	0	0	0	0	0	0	0	0
1700054N08Rik	1.38963	1.20806	1.39435	1.99424	1.38963	1.20806	1.39435	1.99424
1700054O13Rik	0	0	0	0	0	0	0	0
1700055C04Rik	0	0	0	0	0	0	0	0
1700055N04Rik	0.0956117	0.0474965	0.0767488	0.0422188	0.0956117	0.0474965	0.0767488	0.0422188
1700056E22Rik	0.563516	1.23171	0.180937	0.995317	0.563516	1.23171	0.180937	0.995317
1700057G04Rik	5.16982	11.7834	7.16058	9.39982	5.16982	11.7834	7.16058	9.39982
1700057H15Rik	0	0	0	0	0	0	0	0
1700057K13Rik	0	0	0	0	0	0	0	0
1700058G18Rik	0	0.311688	0	0.138527	0	0.311688	0	0.138527
1700060C16Rik	0	0	0	0	0	0	0	0
1700060C20Rik	0	0	0	0	0	0	0	0
1700061F12Rik	0	0	0	0	0	0	0	0
1700061G19Rik	0.152438	0	0.030591	0	0.152438	0	0.030591	0
1700061I17Rik	0	0	0	0	0	0	0	0
1700061J05Rik	0	0	0	0	0	0	0	0
1700063A18Rik	0	0	0	0	0	0	0	0
1700063D05Rik	0.170602	0.169498	0.958612	0.451992	0.170602	0.169498	0.958612	0.451992
1700063O14Rik	0	0	0	0	0	0	0	0
1700064J06Rik	0	0	0	0	0	0	0	0
1700064M15Rik	0	0	0	0	0	0	0	0
1700065D16Rik	0	0.0331968	0	0.0885243	0	0.0331968	0	0.0885243
1700065I16Rik	0	0	0	0	0	0	0	0
1700065I17Rik	0	0	0	0	0	0	0	0
1700065J11Rik	0	0	0	0	0	0	0	0
1700065J18Rik	0	0	0	0	0	0	0	0
1700065O20Rik	0	0	0.13888	0	0	0	0.13888	0
1700066B17Rik	0	0	0	0	0	0	0	0
1700066B19Rik	5.18423	3.85375	3.77225	5.33592	5.18423	3.85375	3.77225	5.33592
1700066J24Rik	2.05131	3.22689	1.5094	2.1135	2.05131	3.22689	1.5094	2.1135
1700066M21Rik	0.550747	0.425586	0.319288	0.513402	0.550747	0.425586	0.319288	0.513402
1700066N21Rik	0	0	0	0	0	0	0	0
1700066O22Rik	0	0	0	0	0	0	0	0
1700067G17Rik	0.216244	0	0	0	0.216244	0	0	0
1700067K01Rik	0.195342	0.194078	0.548814	0.690051	0.195342	0.194078	0.548814	0.690051
1700067P10Rik	0	0	0	0	0	0	0	0
1700069L16Rik	0	0	0	0	0	0	0	0
1700069P05Rik	0	0	0	0	0	0	0	0
1700071K01Rik	0	0	0	0	0	0	0	0
1700071M16Rik	0.455002	0.113014	0.638752	0.601938	0.455002	0.113014	0.638752	0.601938
1700072B07Rik	0	0	0	0	0	0	0	0
1700072O05Rik	0	0	0	0	0	0	0	0
1700073E17Rik	0	0	0	0	0	0	0	0
1700074H08Rik	0	0	0	0	0	0	0	0
1700074P13Rik	0	0	0	0	0	0	0	0
1700080E11Rik	0	0	0	0	0	0	0	0
1700080N15Rik	0	0	0	0	0	0	0	0
1700080O16Rik	0	0	0	0	0	0	0	0
1700081H04Rik	0.186417	0	0.299279	0.16463	0.186417	0	0.299279	0.16463
1700081H22Rik	0	0	0	0	0	0	0	0
1700081L11Rik	4.37825	4.73515	4.21478	4.86531	4.37825	4.73515	4.21478	4.86531
1700084C01Rik	1.25056	0.207078	0.334614	0.613561	1.25056	0.207078	0.334614	0.613561
1700084E18Rik	1.13126	0.749292	0	0.333016	1.13126	0.749292	0	0.333016
1700084F23Rik	0	0	0	0	0	0	0	0
1700084J12Rik	0	0	0	0	0	0	0	0
1700085B03Rik	0	0	0	0	0	0	0	0
1700085C21Rik	0	0	0	0	0	0	0	0
1700086L19Rik	0	0	0.112339	0	0	0	0.112339	0
1700086O06Rik	1.24003	1.51957	0.866001	0.877672	1.24003	1.51957	0.866001	0.877672
1700088E04Rik	4.17658	3.74274	5.45619	4.33938	4.17658	3.74274	5.45619	4.33938
1700090G07Rik	0	0	0	0	0	0	0	0
1700091E21Rik	0	0	0	0	0	0	0	0
1700092C02Rik	0	0	0	0	0	0	0	0
1700092C10Rik	0	0	0	0	0	0	0	0
1700092E19Rik	0	0	0	0	0	0	0	0
1700092K14Rik	0	0	0	0	0	0	0	0
1700092M07Rik	0	0.490798	0.793073	0	0	0.490798	0.793073	0
1700093K21Rik	0	0	0	0	0	0	0	0
1700094D03Rik	2.01581	2.12057	2.02265	3.01067	2.01581	2.12057	2.02265	3.01067
1700094J05Rik	0	0.215446	0	0.095753	0	0.215446	0	0.095753
1700094M24Rik	0	0	0	0	0	0	0	0
1700095A21Rik	0	0	0	0	0	0	0	0
1700095B10Rik	0	0	0	0	0	0	0	0
1700095B22Rik	0	0	0.0778694	0	0	0	0.0778694	0
1700096J18Rik	0.34658	0.344337	0.834614	0.612151	0.34658	0.344337	0.834614	0.612151
1700096K18Rik	2.75889	3.56335	3.15581	2.74102	2.75889	3.56335	3.15581	2.74102
1700097N02Rik	0.671238	1.60055	1.40091	0.59279	0.671238	1.60055	1.40091	0.59279
1700100L14Rik	0	0	0	0	0	0	0	0
1700101E01Rik	0	0	0	0	0	0	0	0
1700101I11Rik	0	0.14206	0.114776	0	0	0.14206	0.114776	0
1700101O22Rik	0	0	0	0	0	0	0	0
1700102H20Rik	0.43875	1.30774	0.35219	0	0.43875	1.30774	0.35219	0
1700102P08Rik	1.44205	1.05066	0.694533	1.27352	1.44205	1.05066	0.694533	1.27352
1700104A03Rik	0	0	0	0	0	0	0	0
1700105P06Rik	0	0	0	0	0	0	0	0
1700106J16Rik	0	0	0	0	0	0	0	0
1700106N22Rik	2.22503	4.21401	3.79537	3.99138	2.22503	4.21401	3.79537	3.99138
1700108F19Rik	0.518311	0.386218	0.208028	0.343302	0.518311	0.386218	0.208028	0.343302
1700108J01Rik	0	0	0	0	0	0	0	0
1700108M19Rik	0	0	0	0	0	0	0	0
1700109F18Rik	0	0	0	0.128855	0	0	0	0.128855
1700109G14Rik	0	0	0	0	0	0	0	0
1700109G15Rik	0	0	0	0	0	0	0	0
1700109H08Rik	0	0	0.270656	0	0	0	0.270656	0
1700109I08Rik	0	0	0	0	0	0	0	0
1700110C19Rik	0	0	0	0	0	0	0	0
1700110I01Rik	0	0	0	0	0	0	0	0
1700110K17Rik	0.68377	1.35869	0.548871	0.754823	0.68377	1.35869	0.548871	0.754823
1700110M21Rik	0	0	0	0	0	0	0	0
1700111N16Rik	0	0	0	0	0	0	0	0
1700112E06Rik	0.243331	0.362635	0.39065	0	0.243331	0.362635	0.39065	0
1700112H15Rik	0	0	0	0	0	0	0	0
1700113A16Rik	16.1155	12.0632	11.4299	12.2825	16.1155	12.0632	11.4299	12.2825
1700113H08Rik	0	0	0	0	0	0	0	0
1700113I22Rik	1.093	0.814444	0.767694	0.301644	1.093	0.814444	0.767694	0.301644
1700119H24Rik	29.5979	19.0805	9.61228	25.9393	29.5979	19.0805	9.61228	25.9393
1700120C14Rik	0.944825	0.938711	0.379212	0.417202	0.944825	0.938711	0.379212	0.417202
1700120E14Rik	0	0.0986821	0.0398647	0	0	0.0986821	0.0398647	0
1700120G07Rik	0	0	0	0	0	0	0	0
1700120K04Rik	0	1.01274	0.613678	0.90021	0	1.01274	0.613678	0.90021
1700121L16Rik	0	0	0	0	0	0	0	0
1700121N20Rik	0	0	0	0	0	0	0	0
1700122O11Rik	0	0	0	0	0	0	0	0
1700123I01Rik	0.731141	0.605341	0.537988	1.18377	0.731141	0.605341	0.537988	1.18377
1700123K08Rik	0	0	0	0	0	0	0	0
1700123L14Rik	0	0	0	0	0	0	0	0
1700123M08Rik	0.0997173	0.099072	0.0800444	0.176127	0.0997173	0.099072	0.0800444	0.176127
1700123O12Rik	0	0	0	0	0	0	0	0
1700123O20Rik	23.0721	22.771	17.4982	22.0849	23.0721	22.771	17.4982	22.0849
1700123O21Rik	0	0	0	0	0	0	0	0
1700125D06Rik	0.487902	0.484745	0.195823	0	0.487902	0.484745	0.195823	0
1700125G02Rik	0	0	0	0	0	0	0	0
1700125G22Rik	0	0	0	0	0	0	0	0
1700125H03Rik	0	0	0	0	0	0	0	0
1700125H20Rik	0	0	0.0895263	0	0	0	0.0895263	0
1700126H18Rik	0	0	0	0	0	0	0	0
1700128A07Rik	0	0	0	0	0	0	0	0
1700128F08Rik	0.0948596	0	0.0761451	0.0837734	0.0948596	0	0.0761451	0.0837734
1700129C05Rik	0	0	0	0	0	0	0	0
1810006J02Rik	0.0578824	0.230031	0.092926	0	0.0578824	0.230031	0.092926	0
1810006K21Rik	330.837	248.245	260.411	239.646	330.837	248.245	260.411	239.646
1810007C17Rik	0	0	0	0	0	0	0	0
1810007D17Rik	0	0	0	0	0	0	0	0
1810007I06Rik	9.53783	7.44552	7.65615	4.81323	9.53783	7.44552	7.65615	4.81323
1810008A18Rik	24.9951	19.7364	17.8965	22.1421	24.9951	19.7364	17.8965	22.1421
1810008I18Rik	0	0	0	0	0	0	0	0
1810009A15Rik	57.0893	43.7911	45.1525	36.5155	57.0893	43.7911	45.1525	36.5155
1810009J06Rik	0	0	0	0	0	0	0	0
1810010D01Rik	0.235312	0.350683	0	0	0.235312	0.350683	0	0
1810010H24Rik	0.576175	1.90815	1.69584	0.508837	0.576175	1.90815	1.69584	0.508837
1810011H11Rik	0.879645	1.00841	1.08631	1.37441	0.879645	1.00841	1.08631	1.37441
1810011O10Rik	164.237	92.4525	348.521	164.763	164.237	92.4525	348.521	164.763
1810012K16Rik	0	1.26971	0.615509	0.225724	0	1.26971	0.615509	0.225724
1810012P15Rik	0.990047	0.77286	0.723766	1.15538	0.990047	0.77286	0.723766	1.15538
1810013A23Rik	0.407546	1.21472	0.327142	1.43966	0.407546	1.21472	0.327142	1.43966
1810013D10Rik	72.9263	71.0873	62.7729	51.9481	72.9263	71.0873	62.7729	51.9481
1810013L24Rik	15.2427	21.3733	11.7375	13.9113	15.2427	21.3733	11.7375	13.9113
1810014B01Rik	0.424386	0.481874	0.583989	0.588953	0.424386	0.481874	0.583989	0.588953
1810014F10Rik	137.252	129.065	108.312	111.651	137.252	129.065	108.312	111.651
1810018F18Rik	0	0	0	0	0	0	0	0
1810019D21Rik	9.33981	6.76932	9.56948	9.65955	9.33981	6.76932	9.56948	9.65955
1810019J16Rik	26.3718	27.425	24.1341	31.8936	26.3718	27.425	24.1341	31.8936
1810020D17Rik	99.2774	106.055	77.5952	106.131	99.2774	106.055	77.5952	106.131
1810020O05Rik	0	0	0.0818545	0	0	0	0.0818545	0
1810021B22Rik	2.299	2.47447	3.69088	2.87629	2.299	2.47447	3.69088	2.87629
1810022K09Rik	78.0572	68.7891	66.5515	70.1031	78.0572	68.7891	66.5515	70.1031
1810024B03Rik	0	0	0	0	0	0	0	0
1810026B05Rik	4.96809	5.03508	4.30058	4.44899	4.96809	5.03508	4.30058	4.44899
1810026J23Rik	7.17066	5.60174	5.57031	6.79226	7.17066	5.60174	5.57031	6.79226
1810027O10Rik	134.892	154.9	130.365	141.737	134.892	154.9	130.365	141.737
1810029B16Rik	1.55565	0.869388	1.48288	0.858649	1.55565	0.869388	1.48288	0.858649
1810030J14Rik	0	0	0.692122	0	0	0	0.692122	0
1810030N24Rik	9.99287	7.44615	10.1223	7.77441	9.99287	7.44615	10.1223	7.77441
1810030O07Rik	10.2153	9.50133	7.79284	9.50127	10.2153	9.50133	7.79284	9.50127
1810031K17Rik	29.3468	34.504	28.1761	33.0316	29.3468	34.504	28.1761	33.0316
1810032O08Rik	2.30144	1.83252	2.73609	2.81033	2.30144	1.83252	2.73609	2.81033
1810033B17Rik	0.277812	0.0920047	0.223003	0	0.277812	0.0920047	0.223003	0
1810034E14Rik	1.18161	2.13448	1.76765	1.8973	1.18161	2.13448	1.76765	1.8973
1810035I16Rik	0	0	0	0	0	0	0	0
1810035L17Rik	196.608	132.764	146.153	130.49	196.608	132.764	146.153	130.49
1810037I17Rik	115.617	130.251	101.391	101.81	115.617	130.251	101.391	101.81
1810041L15Rik	0.0300088	0.0596291	0.469724	0	0.0300088	0.0596291	0.469724	0
1810043G02Rik	1.32325	1.08605	1.66256	0.508088	1.32325	1.08605	1.66256	0.508088
1810043H04Rik	83.8256	61.9437	61.3014	52.1627	83.8256	61.9437	61.3014	52.1627
1810044D09Rik	6.13718	3.04873	3.6948	4.87794	6.13718	3.04873	3.6948	4.87794
1810046J19Rik	159.168	130.884	119.189	125.073	159.168	130.884	119.189	125.073
1810046K07Rik	3.70097	5.0559	10.4597	1.90659	3.70097	5.0559	10.4597	1.90659
1810048J11Rik	0.386376	0.262652	0.506033	0.305303	0.386376	0.262652	0.506033	0.305303
1810049H13Rik	6.24963	6.77365	6.61287	8.90604	6.24963	6.77365	6.61287	8.90604
1810053B23Rik	0	0.0894925	0	0.0795479	0	0.0894925	0	0.0795479
1810055G02Rik	68.0736	101.729	87.1998	41.6444	68.0736	101.729	87.1998	41.6444
1810058I24Rik	35.116	40.7928	30.4333	30.5971	35.116	40.7928	30.4333	30.5971
1810062G17Rik	0.121666	0	0.0976626	0	0.121666	0	0.0976626	0
1810062O18Rik	0.157436	0.312834	0.631879	0.417109	0.157436	0.312834	0.631879	0.417109
1810063B05Rik	12.6312	8.11124	10.5102	12.6514	12.6312	8.11124	10.5102	12.6514
1810063B07Rik	2.61462	3.00359	2.72187	3.39141	2.61462	3.00359	2.72187	3.39141
1810064F22Rik	0	0	0	0.0361133	0	0	0	0.0361133
1810065E05Rik	279.506	174.227	244.089	754.743	279.506	174.227	244.089	754.743
1810074P20Rik	6.08101	5.40244	5.06457	5.0954	6.08101	5.40244	5.06457	5.0954
2010001E11Rik	4.65864	5.07905	5.59278	2.98552	4.65864	5.07905	5.59278	2.98552
2010001M06Rik	734.025	654.083	631.197	614.434	734.025	654.083	631.197	614.434
2010001M09Rik	8.20989	8.15676	14.8525	8.87362	8.20989	8.15676	14.8525	8.87362
2010002M12Rik	54.5016	68.5957	26.7852	70.0537	54.5016	68.5957	26.7852	70.0537
2010002N04Rik	2.84115	1.48315	2.74449	1.74362	2.84115	1.48315	2.74449	1.74362
2010003K11Rik	287.584	281.024	220.891	171.391	287.584	281.024	220.891	171.391
2010003K15Rik	32.4587	34.2528	26.3494	23.1589	32.4587	34.2528	26.3494	23.1589
2010003O02Rik	32.1052	15.5943	16.0354	17.6419	32.1052	15.5943	16.0354	17.6419
2010005H15Rik	3.46756	11.1304	6.63748	8.48024	3.46756	11.1304	6.63748	8.48024
2010009K17Rik	0	0	0	0	0	0	0	0
2010010A06Rik	32.7211	21.0095	29.7622	20.9967	32.7211	21.0095	29.7622	20.9967
2010011I20Rik	4.73999	6.58804	7.28589	6.59077	4.73999	6.58804	7.28589	6.59077
2010012O05Rik	2.4365	3.28528	3.14326	1.84435	2.4365	3.28528	3.14326	1.84435
2010015L04Rik	0.818321	1.97	1.25181	1.83375	0.818321	1.97	1.25181	1.83375
2010016I18Rik	5.13608	2.96091	4.63179	5.65579	5.13608	2.96091	4.63179	5.65579
2010106C02Rik	1.71276	3.78151	1.68038	1.51259	1.71276	3.78151	1.68038	1.51259
2010106E10Rik	239.155	416.363	259.839	312.495	239.155	416.363	259.839	312.495
2010106G01Rik	29.4037	31.1347	19.4038	35.0663	29.4037	31.1347	19.4038	35.0663
2010107E04Rik	1288.49	1262.98	1101.04	927.586	1288.49	1262.98	1101.04	927.586
2010107G12Rik	72.9349	56.1904	38.1024	36.3354	72.9349	56.1904	38.1024	36.3354
2010107G23Rik	9.38732	7.42775	6.09143	8.98522	9.38732	7.42775	6.09143	8.98522
2010107H07Rik	17.4611	11.71	12.6146	9.63776	17.4611	11.71	12.6146	9.63776
2010109A12Rik	0.251101	0	0	0	0.251101	0	0	0
2010109I03Rik	309.932	325.861	332.289	278.394	309.932	325.861	332.289	278.394
2010109K11Rik	19.7041	24.8156	14.4754	20.7742	19.7041	24.8156	14.4754	20.7742
2010110P09Rik	136.131	166.502	120.544	153.887	136.131	166.502	120.544	153.887
2010111I01Rik	1.86809	1.57245	1.35375	1.8789	1.86809	1.57245	1.35375	1.8789
2010204K13Rik	0.751101	0.994987	0.803892	0.221105	0.751101	0.994987	0.803892	0.221105
2010300C02Rik	5.38297	4.48752	6.37386	6.88491	5.38297	4.48752	6.37386	6.88491
2010305A19Rik	5.58517	5.6447	6.00349	3.77019	5.58517	5.6447	6.00349	3.77019
2010308F09Rik	40.3601	26.9064	19.041	20.1032	40.3601	26.9064	19.041	20.1032
2010310C07Rik	0	0	0	0	0	0	0	0
2010315B03Rik	7.20272	7.14766	5.44717	7.31091	7.20272	7.14766	5.44717	7.31091
2010317E24Rik	0.911404	0.467358	0.495597	0.259641	0.911404	0.467358	0.495597	0.259641
2010320M18Rik	10.825	12.4947	7.15594	9.2787	10.825	12.4947	7.15594	9.2787
2010321M09Rik	5.65393	5.90262	5.17951	6.91143	5.65393	5.90262	5.17951	6.91143
2200002D01Rik	3161.89	3690.94	3350.21	2692.04	3161.89	3690.94	3350.21	2692.04
2200002J24Rik	0.84996	0	0.341137	0	0.84996	0	0.341137	0
2200002K05Rik	20.2987	20.8364	17.0662	21.6221	20.2987	20.8364	17.0662	21.6221
2210009G21Rik	1.49817	1.28471	0.660643	1.28818	1.49817	1.28471	0.660643	1.28818
2210010C04Rik	0	0	0	0	0	0	0	0
2210010C17Rik	441.076	361.932	173.26	233.197	441.076	361.932	173.26	233.197
2210012G02Rik	2.01555	1.87559	1.76603	2.26887	2.01555	1.87559	1.76603	2.26887
2210013O21Rik	5.01497	3.40909	5.50869	3.49648	5.01497	3.40909	5.50869	3.49648
2210015D19Rik	1.8361	2.08484	2.06343	1.57519	1.8361	2.08484	2.06343	1.57519
2210016F16Rik	83.3452	80.8854	81.9448	80.0277	83.3452	80.8854	81.9448	80.0277
2210016L21Rik	17.471	16.1345	16.4955	20.459	17.471	16.1345	16.4955	20.459
2210018M11Rik	3.08307	2.7501	3.08901	2.60351	3.08307	2.7501	3.08901	2.60351
2210019I11Rik	4.02307	3.10114	5.28948	2.08273	4.02307	3.10114	5.28948	2.08273
2210020M01Rik	4.44043	3.94731	6.28459	3.81828	4.44043	3.94731	6.28459	3.81828
2210021J22Rik	17.7045	11.1485	14.3279	12.8146	17.7045	11.1485	14.3279	12.8146
2210039B01Rik	16.8842	9.30805	11.7351	7.63732	16.8842	9.30805	11.7351	7.63732
2210403K04Rik	35.4402	54.8048	32.236	30.7907	35.4402	54.8048	32.236	30.7907
2210404J11Rik	2.80937	4.09231	4.65886	2.47954	2.80937	4.09231	4.65886	2.47954
2210404O07Rik	3272.76	5008.56	4159.26	2854.31	3272.76	5008.56	4159.26	2854.31
2210404O09Rik	1.70147	2.11308	0.921912	2.14124	1.70147	2.11308	0.921912	2.14124
2210407C18Rik	1227.29	493.107	601.593	1435.5	1227.29	493.107	601.593	1435.5
2210408F21Rik	1.23077	1.09073	0.677203	0.376011	1.23077	1.09073	0.677203	0.376011
2210408I21Rik	0.0555915	0.205968	0.222306	0.159552	0.0555915	0.205968	0.222306	0.159552
2210409D07Rik	0	0	0	0	0	0	0	0
2210409E12Rik	0	0	0	0	0	0	0	0
2210411K11Rik	59.5741	67.356	72.8312	55.8383	59.5741	67.356	72.8312	55.8383
2210414B05Rik	0	0	0	0	0	0	0	0
2210415F13Rik	10700.1	9866.03	8932.88	14024.6	10700.1	9866.03	8932.88	14024.6
2210416O15Rik	0	0.0656206	0.159053	0.058329	0	0.0656206	0.159053	0.058329
2210417A02Rik	3.74456	0.248022	3.2062	2.20463	3.74456	0.248022	3.2062	2.20463
2210417K05Rik	0	0.486129	0.196382	0	0	0.486129	0.196382	0
2210420H20Rik	0	0	0	0	0	0	0	0
2300002M23Rik	0	0	0	0	0	0	0	0
2300003K06Rik	0	0	0	0	0	0	0	0
2300005B03Rik	0	0	0	0	0	0	0	0
2300009A05Rik	8.54131	8.26845	9.14163	11.0245	8.54131	8.26845	9.14163	11.0245
2310001A20Rik	7.99232	10.3872	8.28819	8.241	7.99232	10.3872	8.28819	8.241
2310001H17Rik	24.1991	18.0681	13.8466	18.6587	24.1991	18.0681	13.8466	18.6587
2310001H18Rik	0	0	0	0	0	0	0	0
2310001K24Rik	0	0	0	0	0	0	0	0
2310002D06Rik	0	0	0	0	0	0	0	0
2310002J15Rik	6.26684	4.59559	1.07796	1.31772	6.26684	4.59559	1.07796	1.31772
2310002L09Rik	0	0	0	0	0	0	0	0
2310002L13Rik	0	0	0	0	0	0	0	0
2310003C23Rik	23.359	22.12	21.806	22.1026	23.359	22.12	21.806	22.1026
2310003F16Rik	167.167	118.51	111.505	131.629	167.167	118.51	111.505	131.629
2310003H01Rik	3.78135	4.04366	4.19387	4.15516	3.78135	4.04366	4.19387	4.15516
2310003L22Rik	2.23932	1.51693	1.44347	1.52816	2.23932	1.51693	1.44347	1.52816
2310004I24Rik	34.199	48.1516	31.6795	31.3208	34.199	48.1516	31.6795	31.3208
2310004N24Rik	29.5778	22.4071	24.0392	22.6382	29.5778	22.4071	24.0392	22.6382
2310005A03Rik	0.0721676	0.0717006	0.0579299	0	0.0721676	0.0717006	0.0579299	0
2310005E17Rik	0	0	0	0	0	0	0	0
2310005G13Rik	0.0299552	0.0297613	0.0240454	0	0.0299552	0.0297613	0.0240454	0
2310007B03Rik	1.68375	1.79479	2.10974	2.45571	1.68375	1.79479	2.10974	2.45571
2310007L24Rik	0.14716	0	0	0	0.14716	0	0	0
2310008H04Rik	0.645207	0.58529	0.855688	0.817542	0.645207	0.58529	0.855688	0.817542
2310008H09Rik	1.93221	1.6272	1.81619	2.04997	1.93221	1.6272	1.81619	2.04997
2310008N11Rik	0	0	0	0	0	0	0	0
2310009A05Rik	16.2218	11.6399	12.7803	18.3054	16.2218	11.6399	12.7803	18.3054
2310009B15Rik	7.99828	12.1535	8.68633	7.06353	7.99828	12.1535	8.68633	7.06353
2310010J17Rik	5.4651	3.9489	5.98215	4.38764	5.4651	3.9489	5.98215	4.38764
2310010M20Rik	0.484874	1.28463	0.77843	0.713679	0.484874	1.28463	0.77843	0.713679
2310011J03Rik	45.0748	43.728	34.2404	37.2018	45.0748	43.728	34.2404	37.2018
2310014F07Rik	0.845313	0.186632	0.0753938	0.912416	0.845313	0.186632	0.0753938	0.912416
2310014L17Rik	0.028256	0.0561463	0.0453629	0.099815	0.028256	0.0561463	0.0453629	0.099815
2310015A10Rik	1.01597	0.825872	1.52728	1.5824	1.01597	0.825872	1.52728	1.5824
2310015B20Rik	0	0.720745	0	0.320329	0	0.720745	0	0.320329
2310015D24Rik	0	0	0	0	0	0	0	0
2310016D03Rik	0	0	0	0	0	0	0	0
2310016M24Rik	167.801	161.603	138.693	149.07	167.801	161.603	138.693	149.07
2310020H05Rik	0	0	0	0	0	0	0	0
2310021P13Rik	10.5614	11.0019	10.242	12.6744	10.5614	11.0019	10.242	12.6744
2310022A10Rik	4.08846	3.60646	4.01389	4.66856	4.08846	3.60646	4.01389	4.66856
2310022B05Rik	9.36868	7.71553	11.0033	8.15174	9.36868	7.71553	11.0033	8.15174
2310028H24Rik	3.89731	3.96196	4.74273	4.37179	3.89731	3.96196	4.74273	4.37179
2310030A07Rik	0	0	0	0	0	0	0	0
2310030G06Rik	29.7123	22.5306	14.8152	21.0503	29.7123	22.5306	14.8152	21.0503
2310030N02Rik	5.58636	5.74495	3.54019	4.50072	5.58636	5.74495	3.54019	4.50072
2310033E01Rik	0	0	0	0	0	0	0	0
2310033P09Rik	14.6634	13.91	12.635	11.4864	14.6634	13.91	12.635	11.4864
2310034C09Rik	0	0	0	0	0	0	0	0
2310034G01Rik	1.03189	0.878756	0.709984	0.911297	1.03189	0.878756	0.709984	0.911297
2310034O05Rik	0	0	0	0	0	0	0	0
2310035C23Rik	8.63846	7.17157	4.94172	7.73379	8.63846	7.17157	4.94172	7.73379
2310035K24Rik	23.2165	25.9843	23.6882	18.4035	23.2165	25.9843	23.6882	18.4035
2310036O22Rik	163.176	171.437	144.734	138.695	163.176	171.437	144.734	138.695
2310037I24Rik	6.16742	5.72498	7.51635	6.67909	6.16742	5.72498	7.51635	6.67909
2310039H08Rik	26.3294	20.1455	17.6125	17.5061	26.3294	20.1455	17.6125	17.5061
2310039L15Rik	3.93732	2.73829	3.4766	3.99875	3.93732	2.73829	3.4766	3.99875
2310040G24Rik	0.990877	1.48239	1.80349	1.59826	0.990877	1.48239	1.80349	1.59826
2310042D19Rik	3.62962	2.83339	3.21625	2.7267	3.62962	2.83339	3.21625	2.7267
2310042E22Rik	0.0793897	0	0	0	0.0793897	0	0	0
