peak,chr,chromStart,chromEnd,CV_amplitude,CV_phase,CV_mean,CV_pvalue,CV_qvalue,CV_fdr_BH,GF_amplitude,GF_phase,GF_mean,GF_pvalue,GF_qvalue,GF_fdr_BH
chr1_39900007_39903317,chr1,39900007,39903317,78.6342661819,11.1534756365,136.036757769,0.000404157586468,0.000227471197361,0.00688493818132,87.9476130377,0.90867515375,337.009612883,0.0295352781158,0.0029998021339,0.269017677172
chr1_39934811_39936897,chr1,39934811,39936897,6.68041928195,7.89195649144,36.9935347593,0.000229192690349,0.000174441670452,0.00527987776582,24.639348514,0.1912156816,81.024890973,0.1622806048,0.00313530025147,0.281168941563
chr1_40631973_40633713,chr1,40631973,40633713,4.040143579,11.1827602437,32.4687874795,0.7086692475,0.023775384009,0.719616597787,17.8787434509,0.659292875441,62.5381283231,0.0206846291265,0.0029624061684,0.265664064058
chr1_40679622_40683734,chr1,40679622,40683734,130.158516194,11.0280139068,232.223358054,0.00678108263899,0.000674051372204,0.0204017127553,165.662196127,1.30772122975,590.894122676,0.101627966607,0.00304455700197,0.273031225437
chr1_40764253_40766868,chr1,40764253,40766868,4.01740964576,9.47062797694,31.2607714451,0.127476946649,0.0049848731736,0.150878634483,18.465548069,1.80623259996,66.9894677829,0.16709027707,0.00315987356244,0.283372638588
chr1_40789174_40791804,chr1,40789174,40791804,38.6479971804,10.4229924154,88.5117141712,0.0158678121182,0.00102955534861,0.031161857025,81.8334856951,0.545311153895,276.691505214,0.054841819861,0.00303100579363,0.271815973754
chr1_41917861_41918092,chr1,41917861,41918092,2.5290600432,3.45241676455,28.4751418091,0.657733209194,0.0221637953155,0.670838164925,0.544992191858,9.27661995803,12.1402025395,0.359543035935,0.00456012661002,0.408945194876
chr1_42490884_42492532,chr1,42490884,42492532,5.62645972462,13.066567332,31.4495871105,0.203878609697,0.00754489348115,0.22836352824,23.6642125578,18.8684704939,75.1850961593,0.42880550162,0.00512818820618,0.459888091864
chr1_42850564_42852774,chr1,42850564,42852774,34.6967656792,11.8187236203,80.2834656226,0.039351279319,0.00189073320377,0.0572273825273,51.155303672,1.00125707725,197.813744258,0.051005247171,0.00303100579363,0.271815973754
chr1_43090821_43093860,chr1,43090821,43093860,70.1045624301,11.3158251436,163.063625221,0.00695444144381,0.000681135341457,0.0206161253532,94.4925287017,1.19436944175,384.641703989,0.085875690161,0.00304455700197,0.273031225437
chr1_43096864_43100225,chr1,43096864,43100225,99.6844214437,10.2091818258,175.49371051,0.0248619852772,0.00136193889149,0.0412222082771,86.0756494419,1.37659185896,575.725234999,0.116758883677,0.00306567600694,0.274925145572
chr1_43143815_43147206,chr1,43143815,43147206,14.5719456232,11.3870547637,49.7555686126,0.00100630569049,0.000330690835348,0.0100091175714,33.5985309675,20.2798076018,143.44242157,0.213250407023,0.0035677300759,0.319948588258
chr1_43150796_43156675,chr1,43150796,43156675,14.9496656009,10.1409272942,75.9209625821,0.0148613568485,0.000992080455648,0.0300275933273,39.2213499797,0.17077447829,200.079876967,0.166343275719,0.00315884845887,0.283280708864
chr1_43159224_43165476,chr1,43159224,43165476,102.625974503,11.8781331261,226.766514793,0.0105131604899,0.000822406338157,0.0248920165007,120.414047692,0.328271783047,607.594342391,0.1212092724,0.0030697380793,0.275289426021
chr1_43305227_43307077,chr1,43305227,43307077,24.0996855841,10.0183419546,47.291323617,0.019885473282,0.00117986509242,0.0357113266112,11.0234868671,0.833039538456,99.1133092399,0.0204907917148,0.0029624061684,0.265664064058
chr1_43444014_43448961,chr1,43444014,43448961,202.026278552,11.087377029,331.722784352,0.00812009711233,0.000729099017454,0.0220678561571,109.307409004,0.728594209315,675.410071615,0.00426211660205,0.00271635542397,0.243598608812
chr1_43470588_43475631,chr1,43470588,43475631,17.8696465805,11.6465987379,83.840612038,0.125471146904,0.00491678919858,0.148817916622,61.8917316205,0.660112163717,166.01814977,0.0204905507426,0.0029624061684,0.265664064058
chr1_43778219_43779068,chr1,43778219,43779068,6.88130540663,19.7485814947,40.1381410117,0.140535038267,0.00542520954673,0.164206426059,2.65854447686,9.68599780035,20.8759012766,0.28708859183,0.00402059387048,0.36056072221
chr1_43825897_43828805,chr1,43825897,43828805,45.4012269756,11.7253152717,96.5722969971,0.000476985193613,0.000246040765812,0.00744698881597,60.5179411134,1.0413127048,245.939873235,0.0602745596485,0.00303100579363,0.271815973754
chr1_43932707_43936658,chr1,43932707,43936658,129.651729006,10.1368975592,211.691297718,0.0118100321154,0.000875908420691,0.0265113798974,125.110708757,1.7377862363,655.799237812,0.217061601901,0.00359399495247,0.322303982304
chr1_44041671_44042966,chr1,44041671,44042966,8.33955280023,12.2204215849,19.8130272354,0.0002774979843,0.000191693794672,0.00580205292526,22.1203403081,0.256738533186,52.7213008011,0.141031646661,0.00310252064143,0.278229316161
chr1_44100552_44103346,chr1,44100552,44103346,44.7329412479,10.2135495671,91.9952110915,0.00541586961386,0.000613697100533,0.0185749521181,36.2188349948,1.06786957397,230.506567483,0.0664118545663,0.00303100579363,0.271815973754
chr1_44117827_44121202,chr1,44117827,44121202,38.244767287,12.2028935536,90.1816565487,0.00400743900754,0.000542188773647,0.0164105883843,60.9362586453,20.2487393948,241.585044029,0.219973669934,0.00361063536794,0.323796269368
chr1_44147008_44149416,chr1,44147008,44149416,33.2216972483,10.0853569332,54.0652361998,4.91307215937e-05,8.2508866017e-05,0.00249732031364,36.6531801454,0.916472973264,155.343999013,0.0313455592302,0.0029998021339,0.269017677172
chr1_44200977_44201496,chr1,44200977,44201496,10.9366048282,17.1958603144,37.886897712,0.0723276276159,0.003076896397,0.0931293356234,1.71216035121,2.81546034713,14.0742660219,0.859524949894,0.00970215958016,0.870074864042
chr1_45794699_45797041,chr1,45794699,45797041,46.3650851965,11.0130259624,85.1639322548,0.00472276780528,0.000582266002522,0.0176236177545,41.1405491948,1.02319048246,235.390299172,0.0560826263965,0.00303100579363,0.271815973754
chr1_45925000_45926751,chr1,45925000,45926751,29.7358326436,11.6159193678,58.1585656664,0.00802312898811,0.000725800949413,0.0219680325537,34.9069833074,0.336143482609,129.966081309,0.114338328396,0.00306567600694,0.274925145572
chr1_46076065_46076236,chr1,46076065,46076236,1.9397803683,11.1040584373,17.1298824175,0.709043710431,0.0237852353427,0.719914771024,1.09054303653,1.80217063816,8.79712045425,0.230922086103,0.003676598669,0.329711757536
chr1_46732412_46732929,chr1,46732412,46732929,18.2617392217,17.9129268392,65.0900622378,0.00751150182917,0.000703747716654,0.0213005408184,4.00058645394,9.61145518582,13.6246733531,0.301908081407,0.00412093199935,0.369558892475
chr1_46851992_46855099,chr1,46851992,46855099,84.5883465465,11.2828288958,152.699477641,0.00382133221652,0.000531946105404,0.0161005705074,102.239655899,1.37884766349,374.071825478,0.117253209721,0.00306567600694,0.274925145572
chr1_48881462_48881677,chr1,48881462,48881677,3.52777992322,2.98550742739,24.7160908978,0.370424959298,0.0130011237945,0.393508869041,4.9440809657,8.77433362204,8.66956015496,0.740099562536,0.00852808100853,0.764785289577
chr1_51476767_51479591,chr1,51476767,51479591,87.2690738842,10.1530409591,140.710463823,0.00328304974354,0.000502787151834,0.0152180078133,89.0262949273,1.87173703631,430.683563686,0.245738880276,0.00376540245232,0.337675545294
chr1_51848592_51850334,chr1,51848592,51850334,9.71526620908,10.9098555422,28.9119277062,0.0194473994114,0.0011636512979,0.0352205788846,16.4820919957,2.91547379446,65.0728893366,0.406308995518,0.00494095089768,0.443096935792
chr1_51914750_51916325,chr1,51914750,51916325,39.2773395662,12.0395907633,72.4028193594,0.00312414417174,0.00049375239074,0.0149445500203,22.8399486431,21.0711041943,102.109599618,0.695363713001,0.00808292619139,0.724864484955
chr1_52112760_52114377,chr1,52112760,52114377,3.16409335705,11.3277720101,23.8714808311,0.306517443033,0.0109222431797,0.330586773033,19.9309227494,0.567421636376,55.5870018516,0.0497224433639,0.00303100579363,0.271815973754
chr1_52118494_52121899,chr1,52118494,52121899,50.5468821261,11.3808876994,125.917446242,0.0223862833276,0.00126993562694,0.0384375181877,81.4901910166,0.265007100346,350.116400234,0.134751413207,0.00308361724832,0.276534088717
chr1_52226231_52234290,chr1,52226231,52234290,137.452410774,11.1264777133,256.817798815,0.00709462952172,0.000687452587001,0.0208073312973,104.151463001,0.510494268008,703.357642845,0.0628944661085,0.00303100579363,0.271815973754
chr1_52255592_52258846,chr1,52255592,52258846,6.98574678358,14.3556080196,42.9049808703,0.222142737957,0.00814600927206,0.246557678129,15.8523104353,0.245879129598,88.3292536155,0.143298510372,0.00310870823513,0.278784210122
chr1_52498749_52502483,chr1,52498749,52502483,87.2949740996,10.6739832012,165.473237907,0.0089624795001,0.000760184664747,0.0230087346613,94.8823387101,0.785638504044,414.073879259,0.00925893906976,0.00280957396799,0.251958305573
chr1_52630039_52631815,chr1,52630039,52631815,14.5956397962,10.7482527095,41.6518446298,0.105335023847,0.00422399426777,0.127848887021,15.0947412838,1.50783626314,89.0513538706,0.135300705568,0.00308361724832,0.276534088717
chr1_52725519_52728499,chr1,52725519,52728499,100.013792802,11.3784423953,172.163511179,0.0171799395908,0.00107923546894,0.0326655399583,76.627412314,0.313405676582,416.52154908,0.119321267722,0.00306567600694,0.274925145572
chr1_52797896_52801265,chr1,52797896,52801265,11.4886262005,9.35198994,61.2106091444,0.334882725669,0.0118490590867,0.358638984914,52.6246399277,0.547547585215,177.588636781,0.0543241907696,0.00303100579363,0.271815973754
chr1_52816237_52818288,chr1,52816237,52818288,23.8736715186,11.3041554379,59.812303099,0.00330151014213,0.000502787151834,0.0152180078133,52.3872863951,20.4073758269,185.765625644,0.185331408199,0.00341269361326,0.3060451549
chr1_52844187_52846375,chr1,52844187,52846375,33.9238096146,11.2337553209,76.5959839688,0.0187307836818,0.00113913831952,0.0344786372995,45.5971041986,0.206126130833,187.354076943,0.155582089249,0.00313285091391,0.280949288709
chr1_52950584_52953899,chr1,52950584,52953899,37.132429539,11.0375975082,74.8424273442,0.0733650599787,0.00311382770098,0.0942471463518,46.1955167423,20.1914756445,200.422919832,0.232282343251,0.00368363872894,0.330343099367
chr1_53295659_53298949,chr1,53295659,53298949,48.4053695557,10.7700110225,99.1556097593,0.00327980598438,0.000502787151834,0.0152180078133,52.8721870574,1.70832398528,312.442428786,0.210673881334,0.00355454885138,0.31876651616
chr1_53312723_53314711,chr1,53312723,53314711,40.9840344183,10.2087800114,72.0731063805,0.0308440465299,0.00157760588989,0.0477498652681,52.1143491125,1.84143890076,295.888873912,0.239306636586,0.00372397848299,0.333960706944
chr1_53350886_53353297,chr1,53350886,53353297,26.5410970885,11.7283028326,61.2167333678,0.0463760789817,0.0021429631086,0.0648616998493,43.9455801683,0.796159781974,194.515776741,0.0117524402225,0.00281942335592,0.25284158365
chr1_53715069_53717256,chr1,53715069,53717256,9.88657767842,9.78251182831,31.6235979172,6.90126549477e-05,9.92943418918e-05,0.00300537128925,27.2024147156,0.716379577955,86.1008178686,0.00715726729745,0.00280957396799,0.251958305573
chr1_53777671_53786004,chr1,53777671,53786004,223.832123245,10.7229075695,342.122099964,0.00154528076035,0.000383808535159,0.0116168467423,69.2009748872,0.981391402687,934.778282435,0.704100277649,0.0081677518682,0.732471522194
chr1_53814060_53817277,chr1,53814060,53817277,6.24677896256,9.37595666442,36.982201706,0.36421648833,0.0128084256609,0.38767641749,7.98774797354,3.11979812681,98.1679729478,0.426985598073,0.00511611065489,0.458804995496
chr1_53822927_53825116,chr1,53822927,53825116,4.20639307316,4.29733702734,28.9261474045,0.321662031383,0.0114204095707,0.345664922909,11.3696487077,20.4031126963,58.6924722315,0.186272145157,0.00341395710339,0.306158462766
chr1_53837504_53839666,chr1,53837504,53839666,4.08629475334,12.5271965837,24.46877279,0.0362757778184,0.00177889751043,0.0538424184351,9.10847153555,1.47987284145,52.1300643391,0.129324822307,0.00308361724832,0.276534088717
chr1_53842942_53847647,chr1,53842942,53847647,20.4163049304,9.63694218508,65.1135640253,0.00218927656237,0.000435941484803,0.0131947701879,60.7059271909,1.05724564305,229.576279834,0.0639575101982,0.00303100579363,0.271815973754
chr1_53881349_53884316,chr1,53881349,53884316,5.67115124713,14.0257886264,29.1122366015,0.00807270713754,0.000728047884749,0.0220360412118,5.9679844271,1.04751065936,84.377292835,0.714575207068,0.00827524947646,0.742111743643
chr1_53887026_53891453,chr1,53887026,53891453,10.3465011475,11.5777432795,57.843793298,0.12211753957,0.00480434590651,0.145414562159,60.574988794,1.48822319632,205.817270799,0.13111078124,0.00308361724832,0.276534088717
chr1_54249950_54251515,chr1,54249950,54251515,9.59181837962,10.5895003834,26.6076011989,0.0163651570939,0.00104773327028,0.0317120535702,16.4013658013,1.09172554533,57.3605153479,0.071918704958,0.00303100579363,0.271815973754
chr1_54437927_54439535,chr1,54437927,54439535,39.9303283488,10.541319605,61.9172082501,0.0165133905728,0.00105401319403,0.0319021298845,39.2201026862,0.953242622076,209.964623016,0.0398773648941,0.0029998021339,0.269017677172
chr1_54555948_54558394,chr1,54555948,54558394,26.6996158092,11.334415448,73.9944092393,0.0568943256708,0.0025223015894,0.0763432501309,29.7356890684,2.24457371823,201.902989646,0.309709040631,0.00418738474511,0.375518273297
chr1_54925040_54927314,chr1,54925040,54927314,66.2300262266,11.7715076555,113.132912279,0.013051252725,0.000922014981366,0.0279069008411,34.6279862321,0.399094406113,205.693978574,0.0947038374617,0.00304455700197,0.273031225437
chr1_55024884_55030013,chr1,55024884,55030013,157.964969498,10.1255420465,288.212482281,0.0109653816153,0.000840603278297,0.0254427886837,159.540879214,1.77189613764,863.617050979,0.160263867729,0.00313285091391,0.280949288709
chr1_55051344_55056282,chr1,55051344,55056282,122.575836583,11.7391919902,198.341128631,0.00463844187346,0.000577433753031,0.0174773586263,21.1371967731,2.82137064846,483.737798595,0.859748049554,0.00970412645462,0.870251250341
chr1_55084054_55090864,chr1,55084054,55090864,331.068967987,11.3817082404,530.348663367,0.0056332892229,0.000624031207003,0.0188877375829,33.5865919479,9.42621717203,870.361257223,0.332030904906,0.00433380830308,0.388649314509
chr1_55130274_55134498,chr1,55130274,55134498,162.059616689,11.6710244801,274.845893281,0.00261431845603,0.000461147139147,0.013957677202,85.0297512035,1.78893230891,593.476094193,0.228083494249,0.00365549994334,0.327819656019
chr1_55170830_55172891,chr1,55170830,55172891,13.3134690984,11.8860127035,38.5211200293,1.89476604263e-05,5.24520989077e-05,0.00158758323098,18.7780618766,1.84465167193,76.3970726254,0.239990246829,0.00372935306821,0.334442691544
chr1_55173099_55175027,chr1,55173099,55175027,6.69784067446,10.1928103423,29.0367342499,0.102165099645,0.00411622986394,0.124587149855,8.33494973125,19.9320066828,59.9219029528,0.27452807326,0.00393399774615,0.352794913941
chr1_55236278_55240617,chr1,55236278,55240617,53.0699951169,11.2074919636,112.174024704,0.00316224465201,0.000495535992782,0.0149985348321,71.734954433,0.809469738999,328.146927456,0.0149065324636,0.0028555817609,0.256084214225
chr1_56539540_56541928,chr1,56539540,56541928,1.18695591662,4.57984002607,20.0780930929,0.0171289220863,0.00107719480823,0.0326037746754,11.8337150348,20.1126973536,51.8839219505,0.249030630914,0.00378341786798,0.339291140276
chr1_56782257_56782434,chr1,56782257,56782434,3.75875826888,7.55941904247,13.6838839,0.22851316949,0.00836034094197,0.253044918337,1.69896182628,12.8628186365,11.7379735885,0.3780529517,0.0046964551812,0.421170933079
chr1_56968237_56975328,chr1,56968237,56975328,134.529915083,10.7720906168,278.226455005,0.00785483382202,0.000717858671024,0.0217276412586,174.379604318,20.2260464261,839.04733401,0.22486458607,0.00363604917656,0.326075340939
chr1_57223442_57223595,chr1,57223442,57223595,5.16361048122,10.5061629919,15.2589466774,6.93391489773e-05,9.92943418918e-05,0.00300537128925,1.11436385477,20.312078833,4.43298683512,0.79127649826,0.00903082608067,0.809870700373
chr1_57376811_57378793,chr1,57376811,57378793,43.2298709604,11.747855923,91.4384656874,0.0161505483483,0.00103953441399,0.0314638963557,47.4072893648,20.21911304,224.483584816,0.226355496756,0.00364363397879,0.326755534428
chr1_57405340_57408038,chr1,57405340,57408038,93.6569744297,10.3234371972,185.37506082,0.0261813363245,0.00140697438549,0.0425853109281,87.0812757515,0.786029612859,484.844007841,0.00935163363233,0.00280957396799,0.251958305573
chr1_57844024_57847196,chr1,57844024,57847196,22.5941650165,12.0486573421,57.3741351832,0.010719896125,0.000830493556324,0.025136794731,34.2253547544,0.458193669853,135.693065034,0.0813828662752,0.00303569292063,0.272236308151
chr1_57848967_57850660,chr1,57848967,57850660,4.4696739459,16.7872958415,25.459277495,0.44616181225,0.0154374618874,0.467250236533,27.4134936742,0.724635313351,65.1797139397,0.00520048170077,0.00271635542397,0.243598608812
