gene_id	q1_FPKM	q2_FPKM	q3_FPKM	q4_FPKM	q1_FPKMr	q2_FPKMr	q3_FPKMr	q4_FPKMr
1700028K03Rik	0.0164614	0.0272037	0	0.0157739	0.0164614	0.0272037	0	0.0157739
1700028M03Rik	0	0	0	0	0	0	0	0
1700028P14Rik	0	0	0	0	0	0	0	0
1700028P15Rik	0	0	0	0	0	0	0	0
1700029B22Rik	0	0	0	0.0461478	0	0	0	0.0461478
1700029F09Rik	2.0844	2.48177	2.77266	1.91156	2.0844	2.48177	2.77266	1.91156
1700029F12Rik	0	0	0	0	0	0	0	0
1700029G01Rik	8.29506	9.81423	8.34324	6.56221	8.29506	9.81423	8.34324	6.56221
1700029H14Rik	0	0	0	0	0	0	0	0
1700029I01Rik	0.436637	0.541176	0.343393	0.298108	0.436637	0.541176	0.343393	0.298108
1700029I15Rik	5.58404	6.31761	5.01743	4.64949	5.58404	6.31761	5.01743	4.64949
1700029J03Rik	0.0405994	0	0	0	0.0405994	0	0	0
1700029J07Rik	0.131395	0.131836	0.140118	0.143895	0.131395	0.131836	0.140118	0.143895
1700029J11Rik	0.479933	0.352568	0.511891	0.459978	0.479933	0.352568	0.511891	0.459978
1700029M20Rik	0	0	0	0	0	0	0	0
1700029N11Rik	0	0	0	0	0	0	0	0
1700029P11Rik	0	0	0	0	0	0	0	0
1700030A11Rik	2.46633	0.430591	0.963228	1.56464	2.46633	0.430591	0.963228	1.56464
1700030C10Rik	3.39649	2.65137	2.3869	3.53973	3.39649	2.65137	2.3869	3.53973
1700030F04Rik	0	0	0	0	0	0	0	0
1700030F18Rik	0	0	0	0	0	0	0	0
1700030J22Rik	0.18925	0.127944	0.174294	0.255535	0.18925	0.127944	0.174294	0.255535
1700030K09Rik	0.631646	0.406926	0.456667	0.502685	0.631646	0.406926	0.456667	0.502685
1700030L20Rik	0	0	0	0	0	0	0	0
1700030M09Rik	0	0	0	0	0	0	0	0
1700030N03Rik	0	0	0	0	0	0	0	0
1700030O20Rik	0	0	0	0	0	0	0	0
1700031A10Rik	0	0	0.0559988	0.0503198	0	0	0.0559988	0.0503198
1700031F05Rik	0	0	0	0	0	0	0	0
1700031M16Rik	0	0	0	0	0	0	0	0
1700031P21Rik	0	0	0	0	0	0	0	0
1700034E13Rik	0	0	0	0	0	0	0	0
1700034F02Rik	0	0.0094198	0	0.0116895	0	0.0094198	0	0.0116895
1700034G24Rik	0	0	0	0	0	0	0	0
1700034H14Rik	5.09457	4.72278	5.20479	4.71798	5.09457	4.72278	5.20479	4.71798
1700034H15Rik	0.263379	0.137198	0.22591	0.318215	0.263379	0.137198	0.22591	0.318215
1700034I23Rik	0.0222312	0.0183696	0	0.0106515	0.0222312	0.0183696	0	0.0106515
1700034J05Rik	0	0	0	0	0	0	0	0
1700034K08Rik	0	0	0	0	0	0	0	0
1700034O15Rik	0	0	0	0	0	0	0	0
1700034P13Rik	1.20202	1.2676	1.12086	1.37825	1.20202	1.2676	1.12086	1.37825
1700036G14Rik	0	0	0	0	0	0	0	0
1700037C18Rik	3.38098	2.63989	2.81074	2.47467	3.38098	2.63989	2.81074	2.47467
1700037H04Rik	6.09961	6.78363	6.65166	4.79046	6.09961	6.78363	6.65166	4.79046
1700039E15Rik	0	0	0	0	0	0	0	0
1700039E22Rik	0	0	0	0	0	0	0	0
1700040I03Rik	4.8797	5.2241	7.44241	6.21224	4.8797	5.2241	7.44241	6.21224
1700040L02Rik	0.229973	0.456086	0.26978	0.110191	0.229973	0.456086	0.26978	0.110191
1700040N02Rik	0	0.0202555	0	0	0	0.0202555	0	0
1700041C23Rik	0	0	0	0	0	0	0	0
1700041M19Rik	0	0	0	0	0	0	0	0
1700042B14Rik	0	0	0	0	0	0	0	0
1700042G07Rik	0	0	0	0	0	0	0	0
1700042G15Rik	0.0267399	0.011041	0.0427802	0.0128062	0.0267399	0.011041	0.0427802	0.0128062
1700042O10Rik	0	0	0	0	0	0	0	0
1700044C05Rik	0	0	0	0	0	0	0	0
1700044K03Rik	0	0	0	0	0	0	0	0
1700045H11Rik	0	0.0503907	0	0.0584375	0	0.0503907	0	0.0584375
1700045I19Rik	0	0	0.0257176	0.0231095	0	0	0.0257176	0.0231095
1700046C09Rik	0	0	0	0	0	0	0	0
1700047G03Rik	0	0	0	0	0	0	0	0
1700047I17Rik2	0	0	0	0	0	0	0	0
1700047L14Rik	0	0	0	0	0	0	0	0
1700047M11Rik	0.0492462	0.0813971	0	0	0.0492462	0.0813971	0	0
1700048M11Rik	0.254612	0.350751	0.271602	0.244058	0.254612	0.350751	0.271602	0.244058
1700048O20Rik	0.202617	0.167424	0.154338	0.208029	0.202617	0.167424	0.154338	0.208029
1700049E15Rik	0	0	0	0	0	0	0	0
1700049E22Rik	0	0	0	0	0	0	0	0
1700049G17Rik	0.975608	0.825977	0.568866	0.990114	0.975608	0.825977	0.568866	0.990114
1700049L16Rik	0	0	0	0	0	0	0	0
1700051A21Rik	0	0	0	0	0	0	0	0
1700052I22Rik	0	0	0	0	0	0	0	0
1700052K11Rik	0.958856	0.551939	0.528493	0.67105	0.958856	0.551939	0.528493	0.67105
1700052N19Rik	4.4721	5.11874	4.70822	4.5915	4.4721	5.11874	4.70822	4.5915
1700054A03Rik	0.329856	0.340743	0.263852	0.395156	0.329856	0.340743	0.263852	0.395156
1700054K19Rik	0	0	0	0	0	0	0	0
1700054M17Rik	0	0	0	0	0	0	0	0
1700054N08Rik	0.78083	0.971775	1.21302	1.21933	0.78083	0.971775	1.21302	1.21933
1700054O13Rik	0	0	0	0	0	0	0	0
1700055C04Rik	0	0	0.165809	0	0	0	0.165809	0
1700055N04Rik	0.0132563	0.0109537	0.0282731	0.0254058	0.0132563	0.0109537	0.0282731	0.0254058
1700056E22Rik	0.529517	0.334617	0.597943	0.328352	0.529517	0.334617	0.597943	0.328352
1700057G04Rik	9.36265	8.22335	7.89235	5.39956	9.36265	8.22335	7.89235	5.39956
1700057H15Rik	0	0	0	0	0	0	0	0
1700057K13Rik	0	0	0	0	0	0	0	0
1700058G18Rik	0.302777	0.285963	0.092264	0.124361	0.302777	0.285963	0.092264	0.124361
1700060C16Rik	0	0	0	0	0	0	0	0
1700060C20Rik	0.122885	0.050782	0	0.0588904	0.122885	0.050782	0	0.0588904
1700061F12Rik	0	0	0	0	0	0	0	0
1700061G19Rik	0.0317184	0.0524175	0.0338243	0.0202627	0.0317184	0.0524175	0.0338243	0.0202627
1700061I17Rik	0	0	0	0	0	0	0	0
1700061J05Rik	0	0	0	0	0	0	0	0
1700063A18Rik	0	0	0	0	0	0	0	0
1700063D05Rik	0.376084	0.349655	0.350976	0.4956	0.376084	0.349655	0.350976	0.4956
1700063O14Rik	0	0	0	0	0	0	0	0
1700064J06Rik	0	0	0	0	0	0	0	0
1700064M15Rik	0	0	0	0	0	0	0	0
1700065D16Rik	0	0.0153229	0.00988765	0	0	0.0153229	0.00988765	0
1700065I16Rik	0	0	0	0	0	0	0	0
1700065I17Rik	0	0	0	0	0	0	0	0
1700065J11Rik	0	0	0	0	0	0	0	0
1700065J18Rik	0	0	0	0	0	0	0	0
1700065O20Rik	0	0.039395	0	0	0	0.039395	0	0
1700066B17Rik	0	0	0	0	0	0	0	0
1700066B19Rik	1.60389	1.92381	1.77659	1.5865	1.60389	1.92381	1.77659	1.5865
1700066J24Rik	1.366	1.08997	1.50716	1.53489	1.366	1.08997	1.50716	1.53489
1700066M21Rik	0.433085	0.435038	0.443725	0.496372	0.433085	0.435038	0.443725	0.496372
1700066N21Rik	0	0	0	0	0	0	0	0
1700066O22Rik	0	0	0	0	0	0	0	0
1700067G17Rik	0.0594489	0.0982651	0.063409	0	0.0594489	0.0982651	0.063409	0
1700067K01Rik	0.24313	0.468793	0.37453	0.207106	0.24313	0.468793	0.37453	0.207106
1700067P10Rik	0	0	0	0	0	0	0	0
1700069L16Rik	0	0	0	0	0	0	0	0
1700069P05Rik	0	0	0	0	0	0	0	0
1700071K01Rik	0.0570031	0	0.0303962	0.0546272	0.0570031	0	0.0303962	0.0546272
1700071M16Rik	0.597165	0.831052	0.67052	0.903457	0.597165	0.831052	0.67052	0.903457
1700072B07Rik	0	0	0	0	0	0	0	0
1700072O05Rik	0	0	0	0	0	0	0	0
1700073E17Rik	0	0	0.00577653	0	0	0	0.00577653	0
1700074H08Rik	0	0	0	0	0	0	0	0
1700074P13Rik	0	0	0	0	0	0	0	0
1700080E11Rik	0	0	0	0	0	0	0	0
1700080N15Rik	0	0	0	0	0	0	0	0
1700080O16Rik	0	0	0	0	0	0	0	0
1700081H04Rik	0	0	0	0.0494219	0	0	0	0.0494219
1700081H22Rik	0	0	0	0	0	0	0	0
1700081L11Rik	5.14236	4.731	4.7946	5.4263	5.14236	4.731	4.7946	5.4263
1700084C01Rik	0.076975	0.143115	0.205222	0.147528	0.076975	0.143115	0.205222	0.147528
1700084E18Rik	0.514124	0.424984	0.658167	0.49285	0.514124	0.424984	0.658167	0.49285
1700084F23Rik	0	0	0	0	0	0	0	0
1700084J12Rik	0	0	0	0	0	0	0	0
1700085B03Rik	0	0	0	0	0	0	0	0
1700085C21Rik	0	0	0	0	0	0	0	0
1700086L19Rik	0	0	0.0411914	0.037014	0	0	0.0411914	0.037014
1700086O06Rik	0.408207	0.552115	0.487404	0.418084	0.408207	0.552115	0.487404	0.418084
1700088E04Rik	2.89183	3.16575	3.16696	3.80163	2.89183	3.16575	3.16696	3.80163
1700090G07Rik	0.0433326	0	0	0	0.0433326	0	0	0
1700091E21Rik	0.0515931	0	0	0	0.0515931	0	0	0
1700092C02Rik	0	0	0	0	0	0	0	0
1700092C10Rik	0	0	0	0	0	0	0	0
1700092E19Rik	0	0	0	0	0	0	0	0
1700092K14Rik	0	0	0	0	0	0	0	0
1700092M07Rik	0.133918	0.221427	0.428651	0.128393	0.133918	0.221427	0.428651	0.128393
1700093K21Rik	0	0.0246118	0	0	0	0.0246118	0	0
1700094D03Rik	1.85126	2.20274	2.22861	1.6478	1.85126	2.20274	2.22861	1.6478
1700094J05Rik	0.56947	0.222911	0.127859	0.315954	0.56947	0.222911	0.127859	0.315954
1700094M24Rik	0	0.0426386	0	0	0	0.0426386	0	0
1700095A21Rik	0	0	0.0293087	0	0	0	0.0293087	0
1700095B10Rik	0.0318512	0.0263203	0.0300722	0.030524	0.0318512	0.0263203	0.0300722	0.030524
1700095B22Rik	0	0	0	0	0	0	0	0
1700096J18Rik	0.757218	0.547669	0.504862	0.725859	0.757218	0.547669	0.504862	0.725859
1700096K18Rik	2.25437	1.59447	1.44656	2.1054	2.25437	1.59447	1.44656	2.1054
1700097N02Rik	0.333553	1.28634	0.513845	0.390698	0.333553	1.28634	0.513845	0.390698
1700100L14Rik	0	0	0	0	0	0	0	0
1700101E01Rik	0.0653741	0	0.0697211	0.0313252	0.0653741	0	0.0697211	0.0313252
1700101I11Rik	0.118368	0.130425	0.126242	0.189066	0.118368	0.130425	0.126242	0.189066
1700101O22Rik	0	0	0	0	0	0	0	0
1700102H20Rik	0.238537	0.295787	0.127244	0.114339	0.238537	0.295787	0.127244	0.114339
1700102P08Rik	0.239329	0.681209	0.822429	0.560639	0.239329	0.681209	0.822429	0.560639
1700104A03Rik	0	0	0	0	0	0	0	0
1700105P06Rik	0	0	0	0.0647368	0	0	0	0.0647368
1700106J16Rik	0	0	0	0	0	0	0	0
1700106N22Rik	3.37038	4.40831	3.49159	3.06367	3.37038	4.40831	3.49159	3.06367
1700108F19Rik	1.64592	1.71499	1.71722	1.37162	1.64592	1.71499	1.71722	1.37162
1700108J01Rik	0	0	0	0	0	0	0	0
1700108M19Rik	0	0	0	0	0	0	0	0
1700109F18Rik	0.0402563	0.133071	0	0.0771607	0.0402563	0.133071	0	0.0771607
1700109G14Rik	0	0	0	0	0	0	0	0
1700109G15Rik	0	0	0	0	0	0	0	0
1700109H08Rik	0.278761	0.191979	0.0991048	0.178108	0.278761	0.191979	0.0991048	0.178108
1700109I08Rik	0	0	0	0	0	0	0	0
1700110C19Rik	0	0	0	0	0	0	0	0
1700110I01Rik	0	0	0	0.0152189	0	0	0	0.0152189
1700110K17Rik	3.48565	4.32094	2.36121	4.15322	3.48565	4.32094	2.36121	4.15322
1700110M21Rik	0	0	0	0	0	0	0	0
1700111N16Rik	0	0	0.0273223	0	0	0	0.0273223	0
1700112E06Rik	0.369706	0.361065	0.46598	0.257676	0.369706	0.361065	0.46598	0.257676
1700112H15Rik	0.0413753	0	0	0	0.0413753	0	0	0
1700113A16Rik	10.3733	9.78231	8.68766	8.18671	10.3733	9.78231	8.68766	8.18671
1700113H08Rik	0.0417605	0	0	0	0.0417605	0	0	0
1700113I22Rik	0.870443	0.687997	0.726471	0.67093	0.870443	0.687997	0.726471	0.67093
1700119H24Rik	4.78042	2.77076	3.11233	4.81983	4.78042	2.77076	3.11233	4.81983
1700120C14Rik	1.66666	1.27185	1.09427	1.47495	1.66666	1.27185	1.09427	1.47495
1700120E14Rik	0.0550791	0.0568903	0.0440526	0	0.0550791	0.0568903	0.0440526	0
1700120G07Rik	0.139764	0	0	0	0.139764	0	0	0
1700120K04Rik	0.559366	0.520108	0.522072	0.268073	0.559366	0.520108	0.522072	0.268073
1700121L16Rik	0.0664113	0.164665	0.141675	0.127307	0.0664113	0.164665	0.141675	0.127307
1700121N20Rik	0	0	0	0	0	0	0	0
1700122O11Rik	0	0	0	0	0	0	0	0
1700123I01Rik	0.911719	0.948688	0.468134	1.10018	0.911719	0.948688	0.468134	1.10018
1700123K08Rik	0	0	0	0	0	0	0	0
1700123L14Rik	0	0	0	0	0	0	0	0
1700123M08Rik	0.523972	0.296254	0.352927	0.158568	0.523972	0.296254	0.352927	0.158568
1700123O12Rik	0	0	0	0	0	0	0	0
1700123O20Rik	22.7769	22.6946	23.6872	20.9873	22.7769	22.6946	23.6872	20.9873
1700123O21Rik	0	0	0	0	0	0	0	0
1700125D06Rik	0.0669715	0.332109	0.214305	0.0641905	0.0669715	0.332109	0.214305	0.0641905
1700125G02Rik	0	0	0	0	0	0	0	0
1700125G22Rik	0	0	0	0	0	0	0	0
1700125H03Rik	0	0	0	0	0	0	0	0
1700125H20Rik	0	0	0	0.029541	0	0	0	0.029541
1700126H18Rik	0	0	0	0	0	0	0	0
1700128A07Rik	0	0	0	0	0	0	0	0
1700128F08Rik	0.209924	0.0433678	0.0559693	0.201173	0.209924	0.0433678	0.0559693	0.201173
1700129C05Rik	0	0	0	0	0	0	0	0
1810006J02Rik	0.0641685	0.0662793	0	0.0768634	0.0641685	0.0662793	0	0.0768634
1810006K21Rik	195.78	235.341	217.513	164.569	195.78	235.341	217.513	164.569
1810007C17Rik	0	0	0	0	0	0	0	0
1810007D17Rik	0	0	0	0	0	0	0	0
1810007I06Rik	3.84347	4.08617	5.66413	4.73869	3.84347	4.08617	5.66413	4.73869
1810008A18Rik	19.7862	19.7978	17.8591	17.1759	19.7862	19.7978	17.8591	17.1759
1810008I18Rik	0.0974845	0	0	0	0.0974845	0	0	0
1810009A15Rik	47.6767	41.2634	45.7424	41.2695	47.6767	41.2634	45.7424	41.2695
1810009J06Rik	0	0	0	0	0	0	0	0
1810010D01Rik	0.162543	0.349235	0.208021	0.186925	0.162543	0.349235	0.208021	0.186925
1810010H24Rik	1.67344	1.55845	0.84984	0.560013	1.67344	1.55845	0.84984	0.560013
1810011H11Rik	0.937198	1.31653	1.07941	1.22141	0.937198	1.31653	1.07941	1.22141
1810011O10Rik	143.685	63.7341	193.132	202.221	143.685	63.7341	193.132	202.221
1810012K16Rik	0.63114	0.34776	0.448809	0.672155	0.63114	0.34776	0.448809	0.672155
1810012P15Rik	0.859247	0.815459	0.827265	0.865696	0.859247	0.815459	0.827265	0.865696
1810013A23Rik	0.332881	0.550349	0.355132	0.319117	0.332881	0.550349	0.355132	0.319117
1810013D10Rik	70.3764	61.692	57.821	59.5791	70.3764	61.692	57.821	59.5791
1810013L24Rik	10.7898	12.1685	14.0381	10.8755	10.7898	12.1685	14.0381	10.8755
1810014B01Rik	0.436808	0.541414	0.28666	0.289787	0.436808	0.541414	0.28666	0.289787
1810014F10Rik	123.759	110.459	125.871	106.17	123.759	110.459	125.871	106.17
1810018F18Rik	0	0	0	0	0	0	0	0
1810019D21Rik	6.15502	6.34968	7.27612	6.9726	6.15502	6.34968	7.27612	6.9726
1810019J16Rik	26.2279	23.4411	23.5013	25.4	26.2279	23.4411	23.5013	25.4
1810020D17Rik	190.226	153.137	143.315	154.867	190.226	153.137	143.315	154.867
1810020O05Rik	0	0.046603	0	0	0	0.046603	0	0
1810021B22Rik	1.79301	1.00241	1.29368	1.21302	1.79301	1.00241	1.29368	1.21302
1810022K09Rik	71.6809	79.3725	74.9406	65.6169	71.6809	79.3725	74.9406	65.6169
1810024B03Rik	0	0	0.0238798	0.0643741	0	0	0.0238798	0.0643741
1810026B05Rik	4.46782	3.62962	4.21842	4.2852	4.46782	3.62962	4.21842	4.2852
1810026J23Rik	7.00621	6.90321	5.82813	6.22144	7.00621	6.90321	5.82813	6.22144
1810027O10Rik	146.155	139.329	163.589	132.818	146.155	139.329	163.589	132.818
1810029B16Rik	0.618525	0.84446	0.688317	0.515427	0.618525	0.84446	0.688317	0.515427
1810030J14Rik	1.90335	2.52323	1.81851	1.7481	1.90335	2.52323	1.81851	1.7481
1810030N24Rik	11.0106	9.99519	10.8664	9.44945	11.0106	9.99519	10.8664	9.44945
1810030O07Rik	9.08588	8.8364	7.93135	8.72577	9.08588	8.8364	7.93135	8.72577
1810031K17Rik	51.6602	41.7396	42.7598	44.0037	51.6602	41.7396	42.7598	44.0037
1810032O08Rik	3.79971	4.01894	3.65706	3.11088	3.79971	4.01894	3.65706	3.11088
1810033B17Rik	0.179337	0.359902	0.218578	0.122757	0.179337	0.359902	0.218578	0.122757
1810034E14Rik	6.75953	5.24106	6.1606	7.06238	6.75953	5.24106	6.1606	7.06238
1810035I16Rik	4.89539	3.0766	4.38853	3.94347	4.89539	3.0766	4.38853	3.94347
1810035L17Rik	90.3688	98.9674	90.7772	78.4113	90.3688	98.9674	90.7772	78.4113
1810037I17Rik	120.834	107.002	135.27	118.247	120.834	107.002	135.27	118.247
1810041L15Rik	0.00833528	0.0688723	0	0.0439287	0.00833528	0.0688723	0	0.0439287
1810043G02Rik	0.765382	0.843263	0.850227	0.855683	0.765382	0.843263	0.850227	0.855683
1810043H04Rik	75.9525	69.7984	68.9102	60.2778	75.9525	69.7984	68.9102	60.2778
1810044D09Rik	6.29797	6.52435	4.8371	4.18557	6.29797	6.52435	4.8371	4.18557
1810046J19Rik	98.7624	103.713	124.751	130.305	98.7624	103.713	124.751	130.305
1810046K07Rik	3.20223	7.3209	1.366	3.51874	3.20223	7.3209	1.366	3.51874
1810048J11Rik	0.575984	0.443262	0.517866	0.562746	0.575984	0.443262	0.517866	0.562746
1810049H13Rik	8.74077	8.06552	7.39926	7.55042	8.74077	8.06552	7.39926	7.55042
1810053B23Rik	0	0	0	0.0528852	0	0	0	0.0528852
1810055G02Rik	21.3829	42.9186	29.5623	30.7765	21.3829	42.9186	29.5623	30.7765
1810058I24Rik	44.6525	48.4624	42.3342	39.6706	44.6525	48.4624	42.3342	39.6706
1810062G17Rik	0.100829	0.0833226	0	0.128838	0.100829	0.0833226	0	0.128838
1810062O18Rik	0.998465	0.574012	0.601903	0.832095	0.998465	0.574012	0.601903	0.832095
1810063B05Rik	17.3328	15.4123	13.9099	13.1099	17.3328	15.4123	13.9099	13.1099
1810063B07Rik	5.0316	4.60708	5.14816	4.85411	5.0316	4.60708	5.14816	4.85411
1810064F22Rik	0.0226865	0.0187459	0.0362892	0.0434786	0.0226865	0.0187459	0.0362892	0.0434786
1810065E05Rik	36.6828	25.384	50.6161	24.4155	36.6828	25.384	50.6161	24.4155
1810074P20Rik	5.13487	5.51427	4.61531	4.48412	5.13487	5.51427	4.61531	4.48412
2010001E11Rik	12.3049	16.8294	10.5732	10.6187	12.3049	16.8294	10.5732	10.6187
2010001M06Rik	648.345	544.944	693.899	635.033	648.345	544.944	693.899	635.033
2010001M09Rik	1.28624	2.76919	1.76887	1.91386	1.28624	2.76919	1.76887	1.91386
2010002M12Rik	31.1993	46.5563	30.5561	45.0573	31.1993	46.5563	30.5561	45.0573
2010002N04Rik	3.08452	6.13466	3.91589	3.46758	3.08452	6.13466	3.91589	3.46758
2010003K11Rik	140.98	247.033	245.482	192.762	140.98	247.033	245.482	192.762
2010003K15Rik	54.8421	46.5755	36.8949	44.3818	54.8421	46.5755	36.8949	44.3818
2010003O02Rik	26.9842	27.5361	24.9169	25.877	26.9842	27.5361	24.9169	25.877
2010005H15Rik	19.6751	13.9041	11.6248	24.1867	19.6751	13.9041	11.6248	24.1867
2010009K17Rik	0	0	0	0.0620946	0	0	0	0.0620946
2010010A06Rik	10.1765	10.1596	10.9567	15.7686	10.1765	10.1596	10.9567	15.7686
2010011I20Rik	8.44134	8.72157	7.03861	8.01499	8.44134	8.72157	7.03861	8.01499
2010012O05Rik	2.36521	3.15094	2.86972	2.18553	2.36521	3.15094	2.86972	2.18553
2010015L04Rik	1.71946	1.57205	1.75243	1.88598	1.71946	1.57205	1.75243	1.88598
2010016I18Rik	0.773022	0.856525	0.374714	1.01014	0.773022	0.856525	0.374714	1.01014
2010106C02Rik	2.88132	2.20806	2.2909	1.70711	2.88132	2.20806	2.2909	1.70711
2010106E10Rik	487.348	463.817	477.728	548.329	487.348	463.817	477.728	548.329
2010106G01Rik	12.9613	13.3215	11.4788	12.9007	12.9613	13.3215	11.4788	12.9007
2010107E04Rik	870.685	916.693	984.193	815.201	870.685	916.693	984.193	815.201
2010107G12Rik	11.4478	13.4342	8.07801	24.8689	11.4478	13.4342	8.07801	24.8689
2010107G23Rik	11.0776	12.8357	7.79252	8.36089	11.0776	12.8357	7.79252	8.36089
2010107H07Rik	22.9049	27.1759	24.1835	18.4315	22.9049	27.1759	24.1835	18.4315
2010109A12Rik	0.413455	0.569535	0.514517	0.528387	0.413455	0.569535	0.514517	0.528387
2010109I03Rik	263.341	245.755	1136.78	381.755	263.341	245.755	1136.78	381.755
2010109K11Rik	12.8222	24.3411	22.9709	13.7763	12.8222	24.3411	22.9709	13.7763
2010110P09Rik	173.813	154.235	125.84	169.959	173.813	154.235	125.84	169.959
2010111I01Rik	2.64338	1.95803	1.94324	2.29141	2.64338	1.95803	1.94324	2.29141
2010204K13Rik	0.137421	0	0.293162	0.197572	0.137421	0	0.293162	0.197572
2010300C02Rik	8.30417	6.57764	8.92252	8.36887	8.30417	6.57764	8.92252	8.36887
2010305A19Rik	5.6031	5.79276	4.13221	3.73021	5.6031	5.79276	4.13221	3.73021
2010308F09Rik	6.12809	2.22075	2.9569	8.30593	6.12809	2.22075	2.9569	8.30593
2010310C07Rik	0	0	0.0395266	0	0	0	0.0395266	0
2010315B03Rik	8.60903	7.08122	6.68761	7.02757	8.60903	7.08122	6.68761	7.02757
2010317E24Rik	0.204005	0.316905	0.27846	0.304956	0.204005	0.316905	0.27846	0.304956
2010320M18Rik	14.3525	12.2238	11.7499	9.92731	14.3525	12.2238	11.7499	9.92731
2010321M09Rik	7.00323	7.7495	6.96695	7.0672	7.00323	7.7495	6.96695	7.0672
2200002D01Rik	3556.35	3406.14	4130.83	3214.38	3556.35	3406.14	4130.83	3214.38
2200002J24Rik	0.29214	0.965772	0.872478	0.615997	0.29214	0.965772	0.872478	0.615997
2200002K05Rik	19.4867	23.9491	18.7468	20.9484	19.4867	23.9491	18.7468	20.9484
2210009G21Rik	0.930041	1.10997	1.1688	1.22319	0.930041	1.10997	1.1688	1.22319
2210010C04Rik	0	0	0	0	0	0	0	0
2210010C17Rik	57.3524	82.0271	67.1633	75.912	57.3524	82.0271	67.1633	75.912
2210012G02Rik	2.47997	2.43029	2.26616	2.39525	2.47997	2.43029	2.26616	2.39525
2210013O21Rik	6.01223	5.08887	5.16855	5.06343	6.01223	5.08887	5.16855	5.06343
2210015D19Rik	2.6178	2.54767	2.23332	2.28556	2.6178	2.54767	2.23332	2.28556
2210016F16Rik	105.617	91.6725	98.8517	111.356	105.617	91.6725	98.8517	111.356
2210016L21Rik	18.6462	15.7778	20.0215	18.7058	18.6462	15.7778	20.0215	18.7058
2210018M11Rik	3.0992	2.6176	2.98508	2.93382	3.0992	2.6176	2.98508	2.93382
2210019I11Rik	1.28725	1.74636	1.08592	1.17832	1.28725	1.74636	1.08592	1.17832
2210020M01Rik	4.55264	3.78886	3.92561	3.5275	4.55264	3.78886	3.92561	3.5275
2210021J22Rik	16.6202	16.2851	15.4394	14.5162	16.6202	16.2851	15.4394	14.5162
2210039B01Rik	3.07449	4.352	3.2485	3.32827	3.07449	4.352	3.2485	3.32827
2210403K04Rik	36.2113	43.9055	31.0246	25.6539	36.2113	43.9055	31.0246	25.6539
2210404J11Rik	4.90983	3.95709	3.30013	3.94289	4.90983	3.95709	3.30013	3.94289
2210404O07Rik	1941.96	3596.52	3024.93	2503.38	1941.96	3596.52	3024.93	2503.38
2210404O09Rik	2.1945	2.05704	1.59789	2.14811	2.1945	2.05704	1.59789	2.14811
2210407C18Rik	9.53897	7.27199	7.84587	14.7413	9.53897	7.27199	7.84587	14.7413
2210408F21Rik	0.56032	0.207569	0.397063	0.225201	0.56032	0.207569	0.397063	0.225201
2210408I21Rik	0.109765	0.093494	0.0822278	0.103529	0.109765	0.093494	0.0822278	0.103529
2210409D07Rik	0	0	0.0993917	0	0	0	0.0993917	0
2210409E12Rik	0	0	0	0	0	0	0	0
2210411K11Rik	74.6246	58.1183	77.071	67.3185	74.6246	58.1183	77.071	67.3185
2210414B05Rik	0	0.0293045	0	0	0	0.0293045	0	0
2210415F13Rik	1348.19	1514.89	1571.84	1350.25	1348.19	1514.89	1571.84	1350.25
2210416O15Rik	0.0548927	0.0302394	0.0780522	0.199664	0.0548927	0.0302394	0.0780522	0.199664
2210417A02Rik	1.50728	1.07589	1.09619	1.64171	1.50728	1.07589	1.09619	1.64171
2210417K05Rik	0.201481	0.111015	0.143273	0.128743	0.201481	0.111015	0.143273	0.128743
2210420H20Rik	0.112178	0	0	0	0.112178	0	0	0
2300002M23Rik	0	0	0	0	0	0	0	0
2300003K06Rik	0	0	0	0	0	0	0	0
2300005B03Rik	0	0	0	0	0	0	0	0
2300009A05Rik	11.438	13.3837	12.8421	10.6166	11.438	13.3837	12.8421	10.6166
2310001A20Rik	9.01077	9.44563	9.89021	7.69306	9.01077	9.44563	9.89021	7.69306
2310001H17Rik	6.65134	9.06624	6.36356	9.88207	6.65134	9.06624	6.36356	9.88207
2310001H18Rik	0.0588612	0	0.125564	0	0.0588612	0	0.125564	0
2310001K24Rik	0	0.0767135	0.0990042	0.0889638	0	0.0767135	0.0990042	0.0889638
2310002D06Rik	0	0	0	0	0	0	0	0
2310002J15Rik	1.35831	0.646292	0.482892	0.710051	1.35831	0.646292	0.482892	0.710051
2310002L09Rik	0	0	0	0	0	0	0	0
2310002L13Rik	0	0	0	0	0	0	0	0
2310003C23Rik	24.9205	22.4674	23.2922	22.329	24.9205	22.4674	23.2922	22.329
2310003F16Rik	83.2584	84.9836	92.9159	72.6372	83.2584	84.9836	92.9159	72.6372
2310003H01Rik	3.4852	4.52158	4.61365	3.95383	3.4852	4.52158	4.61365	3.95383
2310003L22Rik	1.15805	1.32253	1.35541	1.16382	1.15805	1.32253	1.35541	1.16382
2310004I24Rik	40.5922	34.3359	39.8225	41.5002	40.5922	34.3359	39.8225	41.5002
2310004N24Rik	20.3911	21.3518	24.3249	22.6736	20.3911	21.3518	24.3249	22.6736
2310005A03Rik	0	0	0.0639434	0.0191529	0	0	0.0639434	0.0191529
2310005E17Rik	0	0	0	0	0	0	0	0
2310005G13Rik	0	0.0137395	0.0265978	0.0079668	0	0.0137395	0.0265978	0.0079668
