Gene	GF-H3K9ac_1	CV-H3K9ac_3	CV-H3K9ac_2	CV-H3K9ac_1	GF-H3K9ac_2	GF-H3K9ac_3	GF-H3K9ac_4	CV-H3K9ac_6	CV-H3K9ac_5	CV-H3K9ac_4
Krtap22-2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap24-1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap26-1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap27-1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap28-13	46.0	44.0	6.0	10.0	51.0	53	55.0	3.0	5.0	3.0
Krtap29-1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap3-1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap3-2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap3-3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap31-1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap31-2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap4-1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap4-13	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap4-16	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap4-2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap4-6	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap4-7	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap4-8	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap4-9	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap6-1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap6-2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap6-3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap6-5	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap7-1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap8-1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap9-1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap9-3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtap9-5	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Krtcap2	17.0	81.0	23.0	6.0	72.0	46	50.0	8.0	3.0	11.0
Krtcap3	23.0	20.0	5.0	4.0	25.0	19	28.0	4.0	0.0	1.0
Ksr1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Ksr2	51.0	55.0	18.0	26.0	58.0	71	41.0	6.0	6.0	11.0
Kti12	9.0	16.0	5.0	9.0	18.0	15	19.0	2.0	2.0	2.0
Ktn1	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
Kyat1	123.0	95.0	32.0	11.0	129.0	131	176.0	11.0	7.0	26.0
Kyat3	21.0	34.0	15.0	12.0	40.0	27	11.0	2.0	6.0	6.0
Kynu	23.0	39.0	1.0	11.0	27.0	38	10.0	2.0	4.0	1.0
L1td1	12.0	27.0	4.0	11.0	21.0	16	19.0	2.0	1.0	0.0
L2hgdh	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
L3hypdh	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
L3mbtl1	58.0	58.0	22.0	23.0	141.0	98	50.0	12.0	9.0	18.0
L3mbtl2	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
L3mbtl3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
L3mbtl4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC100038987	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC100039029	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC100041034	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC100041057	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC100041708	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC100041877	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC100041903	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC100043315	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC100044633	12.0	23.0	5.0	7.0	18.0	16	7.0	5.0	1.0	3.0
LOC100125594	15.0	15.0	5.0	4.0	17.0	16	15.0	3.0	3.0	4.0
LOC100417266	13.0	24.0	6.0	2.0	21.0	14	15.0	4.0	5.0	2.0
LOC100503923	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC100504180	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC100862122	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC101055663	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC101055672	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC101055676	7.0	10.0	1.0	4.0	11.0	7	9.0	5.0	1.0	7.0
LOC101056015	40.0	22.0	9.0	9.0	32.0	42	40.0	3.0	2.0	2.0
LOC102631979	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102631992	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102632415	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102632541	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102632931	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102633472	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102633548	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102633783	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102634078	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102635990	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102636024	22.0	27.0	7.0	7.0	42.0	36	37.0	6.0	5.0	2.0
LOC102636124	16.0	19.0	3.0	12.0	20.0	16	16.0	1.0	1.0	5.0
LOC102636478	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102636558	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102637495	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102637781	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102637792	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102637806	16.0	24.0	7.0	3.0	18.0	15	16.0	3.0	3.0	4.0
LOC102638047	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102639337	5.0	10.0	1.0	7.0	22.0	18	14.0	0.0	2.0	1.0
LOC102639719	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102639987	24.0	17.0	3.0	2.0	25.0	21	24.0	3.0	1.0	4.0
LOC102640059	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102640985	17.0	25.0	14.0	6.0	36.0	25	14.0	1.0	4.0	4.0
LOC102641007	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102641027	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC102643083	113.0	72.0	11.0	21.0	251.0	122	188.0	6.0	7.0	9.0
LOC105242404	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC105242429	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC105243553	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC105243939	9.0	35.0	11.0	10.0	44.0	20	19.0	1.0	8.0	7.0
LOC105244170	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC105244486	14.0	19.0	9.0	5.0	31.0	14	25.0	5.0	2.0	3.0
LOC105244649	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC105244755	46.0	66.0	23.0	23.0	70.0	50	52.0	7.0	3.0	7.0
LOC105245613	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC105246046	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC105246083	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC105246106	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC105246914	18.0	14.0	3.0	4.0	39.0	24	26.0	0.0	3.0	4.0
LOC105247076	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC105247290	9.0	12.0	4.0	1.0	9.0	8	7.0	1.0	6.0	3.0
LOC105247291	9.0	10.0	4.0	3.0	14.0	9	17.0	1.0	3.0	3.0
LOC108167316	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108167340	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108167342	13.0	21.0	4.0	7.0	10.0	16	12.0	2.0	2.0	2.0
LOC108167377	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108167387	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108167388	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108167594	60.0	26.0	10.0	6.0	41.0	55	71.0	1.0	8.0	7.0
LOC108167595	8.0	12.0	0.0	3.0	15.0	9	8.0	1.0	2.0	3.0
LOC108167659	18.0	29.0	5.0	8.0	25.0	27	27.0	3.0	6.0	4.0
LOC108167704	26.0	79.0	17.0	18.0	55.0	23	13.0	1.0	1.0	3.0
LOC108167736	23.0	42.0	10.0	11.0	34.0	33	21.0	6.0	1.0	5.0
LOC108167740	16.0	25.0	3.0	7.0	23.0	17	8.0	4.0	0.0	3.0
LOC108167749	22.0	17.0	6.0	7.0	23.0	18	19.0	1.0	1.0	5.0
LOC108167750	15.0	20.0	3.0	4.0	19.0	17	22.0	3.0	4.0	2.0
LOC108167751	30.0	54.0	16.0	15.0	39.0	42	24.0	2.0	10.0	7.0
LOC108167852	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108167922	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108167950	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108167983	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108168105	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108168164	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108168286	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108168312	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108168361	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108168367	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108168428	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108168673	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108168674	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC108168693	17.0	21.0	4.0	8.0	41.0	32	18.0	3.0	0.0	3.0
LOC108168713	79.0	28.0	5.0	11.0	85.0	87	105.0	4.0	4.0	5.0
LOC108168722	8.0	15.0	4.0	7.0	13.0	11	7.0	3.0	3.0	2.0
LOC108168726	20.0	11.0	2.0	7.0	26.0	19	9.0	1.0	1.0	1.0
LOC108168731	16.0	17.0	3.0	6.0	15.0	22	13.0	2.0	1.0	2.0
LOC108168760	81.0	49.0	17.0	27.0	90.0	93	155.0	5.0	5.0	4.0
LOC108168762	10.0	25.0	7.0	8.0	31.0	18	17.0	1.0	2.0	4.0
LOC108168764	18.0	29.0	12.0	14.0	36.0	17	17.0	1.0	4.0	6.0
LOC108168798	12.0	14.0	3.0	7.0	22.0	12	4.0	0.0	2.0	2.0
LOC108168800	44.0	55.0	14.0	42.0	69.0	98	97.0	11.0	6.0	5.0
LOC108168808	227.0	150.0	19.0	16.0	280.0	274	365.0	8.0	22.0	26.0
LOC108168868	20.0	26.0	5.0	9.0	30.0	21	25.0	3.0	5.0	1.0
LOC108168889	20.0	16.0	5.0	8.0	14.0	18	11.0	3.0	4.0	4.0
LOC108168933	19.0	24.0	2.0	9.0	22.0	11	24.0	1.0	1.0	1.0
LOC108168951	5.0	19.0	4.0	3.0	27.0	17	8.0	2.0	4.0	3.0
LOC108168976	32.0	18.0	4.0	7.0	26.0	34	39.0	2.0	5.0	3.0
LOC108169020	16.0	24.0	6.0	12.0	23.0	19	8.0	6.0	1.0	1.0
LOC108169027	8.0	22.0	6.0	7.0	16.0	8	14.0	2.0	1.0	0.0
LOC108169029	15.0	19.0	6.0	5.0	23.0	17	15.0	3.0	0.0	5.0
LOC108169085	15.0	0.0	5.0	10.0	31.0	18	22.0	5.0	2.0	2.0
LOC112136079	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC112136085	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC112136086	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC112841584	21.0	20.0	5.0	6.0	22.0	23	24.0	4.0	7.0	3.0
LOC114841036	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115485727	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115485728	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115485772	22.0	25.0	3.0	5.0	23.0	26	23.0	4.0	3.0	3.0
LOC115485825	16.0	27.0	2.0	6.0	32.0	21	7.0	2.0	0.0	3.0
LOC115485826	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115485831	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115485860	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115485922	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115485926	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115485928	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115485984	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486001	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486002	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486127	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486178	17.0	20.0	10.0	7.0	30.0	15	25.0	4.0	3.0	2.0
LOC115486180	45.0	28.0	2.0	6.0	47.0	37	59.0	2.0	2.0	2.0
LOC115486190	15.0	13.0	4.0	12.0	33.0	17	7.0	0.0	1.0	3.0
LOC115486275	15.0	19.0	2.0	2.0	22.0	26	17.0	3.0	3.0	1.0
LOC115486406	23.0	21.0	3.0	4.0	22.0	20	16.0	1.0	3.0	7.0
LOC115486414	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486415	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486416	28.0	76.0	23.0	20.0	84.0	33	34.0	3.0	7.0	17.0
LOC115486420	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486421	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486423	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486425	31.0	27.0	6.0	3.0	21.0	22	14.0	3.0	1.0	4.0
LOC115486426	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486427	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486429	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486430	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486431	8.0	20.0	8.0	11.0	17.0	15	6.0	0.0	1.0	5.0
LOC115486434	65.0	53.0	23.0	7.0	25.0	59	35.0	2.0	1.0	3.0
LOC115486435	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486436	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115486438	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487084	18.0	12.0	8.0	7.0	27.0	12	12.0	2.0	3.0	4.0
LOC115487086	22.0	17.0	8.0	13.0	33.0	12	20.0	3.0	1.0	5.0
LOC115487097	24.0	28.0	6.0	4.0	43.0	33	55.0	1.0	2.0	4.0
LOC115487113	22.0	34.0	3.0	10.0	49.0	38	18.0	3.0	5.0	1.0
LOC115487353	154.0	81.0	13.0	11.0	168.0	161	235.0	5.0	9.0	13.0
LOC115487369	19.0	23.0	5.0	3.0	24.0	21	40.0	2.0	4.0	1.0
LOC115487390	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487393	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487412	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487419	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487465	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487471	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487513	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487515	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487516	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487524	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487525	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487527	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487528	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487541	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487547	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487564	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487608	28.0	20.0	7.0	6.0	25.0	20	22.0	3.0	1.0	5.0
LOC115487618	10.0	21.0	5.0	7.0	20.0	18	22.0	1.0	2.0	1.0
LOC115487632	67.0	34.0	10.0	9.0	63.0	70	96.0	1.0	6.0	3.0
LOC115487634	16.0	19.0	4.0	9.0	22.0	12	10.0	1.0	3.0	5.0
LOC115487637	10.0	19.0	9.0	3.0	16.0	15	21.0	1.0	2.0	2.0
LOC115487638	27.0	12.0	6.0	7.0	39.0	21	34.0	3.0	5.0	5.0
LOC115487640	15.0	25.0	8.0	7.0	27.0	21	26.0	3.0	2.0	6.0
LOC115487643	26.0	8.0	4.0	3.0	34.0	22	16.0	1.0	3.0	5.0
LOC115487644	18.0	16.0	6.0	9.0	32.0	20	42.0	2.0	4.0	5.0
LOC115487645	17.0	24.0	7.0	9.0	27.0	14	36.0	5.0	2.0	5.0
LOC115487654	11.0	16.0	4.0	4.0	15.0	15	7.0	2.0	5.0	3.0
LOC115487655	9.0	12.0	3.0	10.0	22.0	11	11.0	0.0	1.0	3.0
LOC115487656	11.0	18.0	7.0	8.0	18.0	16	7.0	2.0	0.0	6.0
LOC115487658	21.0	22.0	7.0	8.0	25.0	30	24.0	3.0	0.0	8.0
LOC115487659	10.0	22.0	3.0	3.0	23.0	10	13.0	2.0	0.0	3.0
LOC115487660	12.0	18.0	5.0	11.0	28.0	17	11.0	1.0	4.0	4.0
LOC115487661	8.0	14.0	4.0	4.0	15.0	9	10.0	1.0	0.0	3.0
LOC115487662	11.0	24.0	4.0	8.0	17.0	8	11.0	2.0	2.0	3.0
LOC115487664	14.0	11.0	3.0	3.0	17.0	15	6.0	1.0	3.0	1.0
LOC115487665	11.0	19.0	10.0	6.0	16.0	20	15.0	5.0	4.0	5.0
LOC115487674	8.0	15.0	4.0	6.0	14.0	9	4.0	2.0	1.0	0.0
LOC115487677	21.0	18.0	5.0	8.0	31.0	19	41.0	3.0	2.0	8.0
LOC115487678	26.0	9.0	4.0	7.0	35.0	23	32.0	1.0	4.0	5.0
LOC115487679	23.0	20.0	8.0	2.0	27.0	12	16.0	4.0	1.0	0.0
LOC115487684	16.0	25.0	8.0	3.0	24.0	14	20.0	4.0	1.0	7.0
LOC115487685	16.0	20.0	6.0	2.0	28.0	10	18.0	1.0	0.0	3.0
LOC115487694	16.0	21.0	6.0	5.0	22.0	11	9.0	2.0	2.0	3.0
LOC115487698	14.0	15.0	4.0	5.0	24.0	18	9.0	2.0	2.0	6.0
LOC115487699	43.0	28.0	11.0	8.0	49.0	53	71.0	2.0	3.0	8.0
LOC115487730	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487747	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487748	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487771	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487798	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487808	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487814	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487854	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487859	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487877	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487878	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487882	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487884	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487886	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487891	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487892	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487895	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487896	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487897	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487898	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487899	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487911	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487912	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487916	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487929	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487949	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115487996	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488002	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488003	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488027	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488029	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488036	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488050	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488053	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488054	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488061	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488065	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488067	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488068	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488069	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488070	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488071	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488076	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488077	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488082	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488100	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488129	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488130	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488151	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488162	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488202	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488203	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488208	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488211	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488213	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488220	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488221	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488222	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488223	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488224	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488225	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488227	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
LOC115488228	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
